title,main link,supplemental link
wide-depth-range-6d-object-pose-estimation-in-space,https://openaccess.thecvf.com/content/CVPR2021/papers/Hu_Wide-Depth-Range_6D_Object_Pose_Estimation_in_Space_CVPR_2021_paper.pdf,
learning-salient-boundary-feature-for-anchor-free-temporal-action-localization,https://openaccess.thecvf.com/content/CVPR2021/papers/Lin_Learning_Salient_Boundary_Feature_for_Anchor-free_Temporal_Action_Localization_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Lin_Learning_Salient_Boundary_CVPR_2021_supplemental.pdf
monocular-depth-estimation-via-listwise-ranking-using-the-plackett-luce-model,https://openaccess.thecvf.com/content/CVPR2021/papers/Lienen_Monocular_Depth_Estimation_via_Listwise_Ranking_Using_the_Plackett-Luce_Model_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Lienen_Monocular_Depth_Estimation_CVPR_2021_supplemental.pdf
holistic-3d-scene-understanding-from-a-single-image-with-implicit-representation,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Holistic_3D_Scene_Understanding_From_a_Single_Image_With_Implicit_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Zhang_Holistic_3D_Scene_CVPR_2021_supplemental.pdf
multibodysync-multi-body-segmentation-and-motion-estimation-via-3d-scan-synchronization,https://openaccess.thecvf.com/content/CVPR2021/papers/Huang_MultiBodySync_Multi-Body_Segmentation_and_Motion_Estimation_via_3D_Scan_Synchronization_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Huang_MultiBodySync_Multi-Body_Segmentation_CVPR_2021_supplemental.pdf
learning-optical-flow-from-a-few-matches,https://openaccess.thecvf.com/content/CVPR2021/papers/Jiang_Learning_Optical_Flow_From_a_Few_Matches_CVPR_2021_paper.pdf,
learnable-motion-coherence-for-correspondence-pruning,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Learnable_Motion_Coherence_for_Correspondence_Pruning_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Liu_Learnable_Motion_Coherence_CVPR_2021_supplemental.pdf
manipulathor-a-framework-for-visual-object-manipulation,https://openaccess.thecvf.com/content/CVPR2021/papers/Ehsani_ManipulaTHOR_A_Framework_for_Visual_Object_Manipulation_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Ehsani_ManipulaTHOR_A_Framework_CVPR_2021_supplemental.zip
deepi2p-image-to-point-cloud-registration-via-deep-classification,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_DeepI2P_Image-to-Point_Cloud_Registration_via_Deep_Classification_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Li_DeepI2P_Image-to-Point_Cloud_CVPR_2021_supplemental.pdf
scene-intuitive-agent-for-remote-embodied-visual-grounding,https://openaccess.thecvf.com/content/CVPR2021/papers/Lin_Scene-Intuitive_Agent_for_Remote_Embodied_Visual_Grounding_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Lin_Scene-Intuitive_Agent_for_CVPR_2021_supplemental.pdf
human-like-controllable-image-captioning-with-verb-specific-semantic-roles,https://openaccess.thecvf.com/content/CVPR2021/papers/Chen_Human-Like_Controllable_Image_Captioning_With_Verb-Specific_Semantic_Roles_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Chen_Human-Like_Controllable_Image_CVPR_2021_supplemental.pdf
enhancing-the-transferability-of-adversarial-attacks-through-variance-tuning,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Enhancing_the_Transferability_of_Adversarial_Attacks_Through_Variance_Tuning_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Wang_Enhancing_the_Transferability_CVPR_2021_supplemental.pdf
histogan-controlling-colors-of-gan-generated-and-real-images-via-color-histograms,https://openaccess.thecvf.com/content/CVPR2021/papers/Afifi_HistoGAN_Controlling_Colors_of_GAN-Generated_and_Real_Images_via_Color_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Afifi_HistoGAN_Controlling_Colors_CVPR_2021_supplemental.pdf
bicnet-tks-learning-efficient-spatial-temporal-representation-for-video-person-re-identification,https://openaccess.thecvf.com/content/CVPR2021/papers/Hou_BiCnet-TKS_Learning_Efficient_Spatial-Temporal_Representation_for_Video_Person_Re-Identification_CVPR_2021_paper.pdf,
probabilistic-model-distillation-for-semantic-correspondence,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Probabilistic_Model_Distillation_for_Semantic_Correspondence_CVPR_2021_paper.pdf,
openrooms-an-open-framework-for-photorealistic-indoor-scene-datasets,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_OpenRooms_An_Open_Framework_for_Photorealistic_Indoor_Scene_Datasets_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Li_OpenRooms_An_Open_CVPR_2021_supplemental.pdf
ssan-separable-self-attention-network-for-video-representation-learning,https://openaccess.thecvf.com/content/CVPR2021/papers/Guo_SSAN_Separable_Self-Attention_Network_for_Video_Representation_Learning_CVPR_2021_paper.pdf,
4d-panoptic-lidar-segmentation,https://openaccess.thecvf.com/content/CVPR2021/papers/Aygun_4D_Panoptic_LiDAR_Segmentation_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Aygun_4D_Panoptic_LiDAR_CVPR_2021_supplemental.pdf
scenegen-learning-to-generate-realistic-traffic-scenes,https://openaccess.thecvf.com/content/CVPR2021/papers/Tan_SceneGen_Learning_To_Generate_Realistic_Traffic_Scenes_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Tan_SceneGen_Learning_To_CVPR_2021_supplemental.pdf
natural-adversarial-examples,https://openaccess.thecvf.com/content/CVPR2021/papers/Hendrycks_Natural_Adversarial_Examples_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Hendrycks_Natural_Adversarial_Examples_CVPR_2021_supplemental.pdf
causalvae-disentangled-representation-learning-via-neural-structural-causal-models,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_CausalVAE_Disentangled_Representation_Learning_via_Neural_Structural_Causal_Models_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Yang_CausalVAE_Disentangled_Representation_CVPR_2021_supplemental.pdf
videomoco-contrastive-video-representation-learning-with-temporally-adversarial-examples,https://openaccess.thecvf.com/content/CVPR2021/papers/Pan_VideoMoCo_Contrastive_Video_Representation_Learning_With_Temporally_Adversarial_Examples_CVPR_2021_paper.pdf,
zero-shot-instance-segmentation,https://openaccess.thecvf.com/content/CVPR2021/papers/Zheng_Zero-Shot_Instance_Segmentation_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Zheng_Zero-Shot_Instance_Segmentation_CVPR_2021_supplemental.pdf
stereo-radiance-fields-srf-learning-view-synthesis-for-sparse-views-of-novel-scenes,https://openaccess.thecvf.com/content/CVPR2021/papers/Chibane_Stereo_Radiance_Fields_SRF_Learning_View_Synthesis_for_Sparse_Views_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Chibane_Stereo_Radiance_Fields_CVPR_2021_supplemental.pdf
global-transport-for-fluid-reconstruction-with-learned-self-supervision,https://openaccess.thecvf.com/content/CVPR2021/papers/Franz_Global_Transport_for_Fluid_Reconstruction_With_Learned_Self-Supervision_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Franz_Global_Transport_for_CVPR_2021_supplemental.pdf
slicenet-deep-dense-depth-estimation-from-a-single-indoor-panorama-using-a-slice-based-representation,https://openaccess.thecvf.com/content/CVPR2021/papers/Pintore_SliceNet_Deep_Dense_Depth_Estimation_From_a_Single_Indoor_Panorama_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Pintore_SliceNet_Deep_Dense_CVPR_2021_supplemental.pdf
offboard-3d-object-detection-from-point-cloud-sequences,https://openaccess.thecvf.com/content/CVPR2021/papers/Qi_Offboard_3D_Object_Detection_From_Point_Cloud_Sequences_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Qi_Offboard_3D_Object_CVPR_2021_supplemental.zip
star-self-supervised-tracking-and-reconstruction-of-rigid-objects-in-motion-with-neural-rendering,https://openaccess.thecvf.com/content/CVPR2021/papers/Yuan_STaR_Self-Supervised_Tracking_and_Reconstruction_of_Rigid_Objects_in_Motion_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Yuan_STaR_Self-Supervised_Tracking_CVPR_2021_supplemental.zip
generalization-on-unseen-domains-via-inference-time-label-preserving-target-projections,https://openaccess.thecvf.com/content/CVPR2021/papers/Pandey_Generalization_on_Unseen_Domains_via_Inference-Time_Label-Preserving_Target_Projections_CVPR_2021_paper.pdf,
monocular-3d-object-detection-an-extrinsic-parameter-free-approach,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhou_Monocular_3D_Object_Detection_An_Extrinsic_Parameter_Free_Approach_CVPR_2021_paper.pdf,
communication-efficient-sgd-via-gradient-sampling-with-bayes-prior,https://openaccess.thecvf.com/content/CVPR2021/papers/Song_Communication_Efficient_SGD_via_Gradient_Sampling_With_Bayes_Prior_CVPR_2021_paper.pdf,
adabins-depth-estimation-using-adaptive-bins,https://openaccess.thecvf.com/content/CVPR2021/papers/Bhat_AdaBins_Depth_Estimation_Using_Adaptive_Bins_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Bhat_AdaBins_Depth_Estimation_CVPR_2021_supplemental.zip
virface-enhancing-face-recognition-via-unlabeled-shallow-data,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_VirFace_Enhancing_Face_Recognition_via_Unlabeled_Shallow_Data_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Li_VirFace_Enhancing_Face_CVPR_2021_supplemental.pdf
pulsar-efficient-sphere-based-neural-rendering,https://openaccess.thecvf.com/content/CVPR2021/papers/Lassner_Pulsar_Efficient_Sphere-Based_Neural_Rendering_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Lassner_Pulsar_Efficient_Sphere-Based_CVPR_2021_supplemental.pdf
contrastive-learning-based-hybrid-networks-for-long-tailed-image-classification,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Contrastive_Learning_Based_Hybrid_Networks_for_Long-Tailed_Image_Classification_CVPR_2021_paper.pdf,
visualizing-adapted-knowledge-in-domain-transfer,https://openaccess.thecvf.com/content/CVPR2021/papers/Hou_Visualizing_Adapted_Knowledge_in_Domain_Transfer_CVPR_2021_paper.pdf,
delving-into-data-effectively-substitute-training-for-black-box-attack,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Delving_into_Data_Effectively_Substitute_Training_for_Black-box_Attack_CVPR_2021_paper.pdf,
how-to-exploit-the-transferability-of-learned-image-compression-to-conventional-codecs,https://openaccess.thecvf.com/content/CVPR2021/papers/Klopp_How_To_Exploit_the_Transferability_of_Learned_Image_Compression_to_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Klopp_How_To_Exploit_CVPR_2021_supplemental.pdf
corrnet3d-unsupervised-end-to-end-learning-of-dense-correspondence-for-3d-point-clouds,https://openaccess.thecvf.com/content/CVPR2021/papers/Zeng_CorrNet3D_Unsupervised_End-to-End_Learning_of_Dense_Correspondence_for_3D_Point_CVPR_2021_paper.pdf,
single-view-robot-pose-and-joint-angle-estimation-via-render-compare,https://openaccess.thecvf.com/content/CVPR2021/papers/Labbe_Single-View_Robot_Pose_and_Joint_Angle_Estimation_via_Render__CVPR_2021_paper.pdf,
harmonious-semantic-line-detection-via-maximal-weight-clique-selection,https://openaccess.thecvf.com/content/CVPR2021/papers/Jin_Harmonious_Semantic_Line_Detection_via_Maximal_Weight_Clique_Selection_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Jin_Harmonious_Semantic_Line_CVPR_2021_supplemental.zip
learning-the-non-differentiable-optimization-for-blind-super-resolution,https://openaccess.thecvf.com/content/CVPR2021/papers/Hui_Learning_the_Non-Differentiable_Optimization_for_Blind_Super-Resolution_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Hui_Learning_the_Non-Differentiable_CVPR_2021_supplemental.pdf
progressive-temporal-feature-alignment-network-for-video-inpainting,https://openaccess.thecvf.com/content/CVPR2021/papers/Zou_Progressive_Temporal_Feature_Alignment_Network_for_Video_Inpainting_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Zou_Progressive_Temporal_Feature_CVPR_2021_supplemental.pdf
bottleneck-transformers-for-visual-recognition,https://openaccess.thecvf.com/content/CVPR2021/papers/Srinivas_Bottleneck_Transformers_for_Visual_Recognition_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Srinivas_Bottleneck_Transformers_for_CVPR_2021_supplemental.pdf
calibrated-rgb-d-salient-object-detection,https://openaccess.thecvf.com/content/CVPR2021/papers/Ji_Calibrated_RGB-D_Salient_Object_Detection_CVPR_2021_paper.pdf,
s3-neural-shape-skeleton-and-skinning-fields-for-3d-human-modeling,https://openaccess.thecvf.com/content/CVPR2021/papers/Yang_S3_Neural_Shape_Skeleton_and_Skinning_Fields_for_3D_Human_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Yang_S3_Neural_Shape_CVPR_2021_supplemental.zip
ostec-one-shot-texture-completion,https://openaccess.thecvf.com/content/CVPR2021/papers/Gecer_OSTeC_One-Shot_Texture_Completion_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Gecer_OSTeC_One-Shot_Texture_CVPR_2021_supplemental.pdf
learning-to-count-everything,https://openaccess.thecvf.com/content/CVPR2021/papers/Ranjan_Learning_To_Count_Everything_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Ranjan_Learning_To_Count_CVPR_2021_supplemental.pdf
robust-representation-learning-with-feedback-for-single-image-deraining,https://openaccess.thecvf.com/content/CVPR2021/papers/Chen_Robust_Representation_Learning_With_Feedback_for_Single_Image_Deraining_CVPR_2021_paper.pdf,
fully-understanding-generic-objects-modeling-segmentation-and-reconstruction,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Fully_Understanding_Generic_Objects_Modeling_Segmentation_and_Reconstruction_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Liu_Fully_Understanding_Generic_CVPR_2021_supplemental.zip
ssn-soft-shadow-network-for-image-compositing,https://openaccess.thecvf.com/content/CVPR2021/papers/Sheng_SSN_Soft_Shadow_Network_for_Image_Compositing_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Sheng_SSN_Soft_Shadow_CVPR_2021_supplemental.zip
mist-multiple-instance-self-training-framework-for-video-anomaly-detection,https://openaccess.thecvf.com/content/CVPR2021/papers/Feng_MIST_Multiple_Instance_Self-Training_Framework_for_Video_Anomaly_Detection_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Feng_MIST_Multiple_Instance_CVPR_2021_supplemental.pdf
vinvl-revisiting-visual-representations-in-vision-language-models,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_VinVL_Revisiting_Visual_Representations_in_Vision-Language_Models_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Zhang_VinVL_Revisiting_Visual_CVPR_2021_supplemental.pdf
bottom-up-human-pose-estimation-via-disentangled-keypoint-regression,https://openaccess.thecvf.com/content/CVPR2021/papers/Geng_Bottom-Up_Human_Pose_Estimation_via_Disentangled_Keypoint_Regression_CVPR_2021_paper.pdf,
comogan-continuous-model-guided-image-to-image-translation,https://openaccess.thecvf.com/content/CVPR2021/papers/Pizzati_CoMoGAN_Continuous_Model-Guided_Image-to-Image_Translation_CVPR_2021_paper.pdf,https://openaccess.thecvf.com/content/CVPR2021/supplemental/Pizzati_CoMoGAN_Continuous_Model-Guided_CVPR_2021_supplemental.zip
self-supervised-video-hashing-via-bidirectional-transformers,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Self-Supervised_Video_Hashing_via_Bidirectional_Transformers_CVPR_2021_paper.pdf,
