title,link,group
the-ramification-problem-in-the-event-calculus,https://www.ijcai.org/Proceedings/99-1/Papers/021.pdf,reas0nin6-about-action-1
logic-based-subsumption-architecture,https://www.ijcai.org/Proceedings/99-1/Papers/022.pdf,reas0nin6-about-action-1
automata-theory-for-reasoning-about-actions,https://www.ijcai.org/Proceedings/99-1/Papers/023.pdf,reas0nin6-about-action-1
projection-using-regression-and-sensors,https://www.ijcai.org/Proceedings/99-1/Papers/024.pdf,reasoning-about-action-2
expressive-reasoning-about-action-in-nondeterministic-polynomial-time,https://www.ijcai.org/Proceedings/99-1/Papers/025.pdf,reasoning-about-action-2
a-logic-of-intention,https://www.ijcai.org/Proceedings/99-1/Papers/026.pdf,reasoning-about-action-2
considerations-on-a-similarity-based-approach-to-belief-change,https://www.ijcai.org/Proceedings/99-1/Papers/027.pdf,belief-revision
postulates-for-conditional-belief-revision,https://www.ijcai.org/Proceedings/99-1/Papers/028.pdf,belief-revision
an-inconsistency-tolerant-model-for-belief-representation-and-belief-revision,https://www.ijcai.org/Proceedings/99-1/Papers/029.pdf,belief-revision
programming-resource-bounded-deliberative-agents,https://www.ijcai.org/Proceedings/99-1/Papers/030.pdf,resource-bounded-reasoning
exploiting-a-common-property-resource-under-a-fairness-constraint-a-case-study,https://www.ijcai.org/Proceedings/99-1/Papers/031.pdf,resource-bounded-reasoning
maximization-of-the-average-quality-of-anytime-contract-algorithms-over-a-time-interval,https://www.ijcai.org/Proceedings/99-1/Papers/032.pdf,resource-bounded-reasoning
demand-drivcn-discovery-of-adaptation-knowledge,https://www.ijcai.org/Proceedings/99-1/Papers/033.pdf,case-based-reasoning-1
dynamic-refinement-of-feature-weights-using-quantitative-introspective-learning,https://www.ijcai.org/Proceedings/99-1/Papers/034.pdf,case-based-reasoning-1
remembering-to-add-competence-preserving-case-addition-policies-for-case-base-maintenance,https://www.ijcai.org/Proceedings/99-1/Papers/035.pdf,case-based-reasoning-1
pebm-a-probabilistic-exemplar-based-model,https://www.ijcai.org/Proceedings/99-1/Papers/036.pdf,case-based-reasoning-2
toward-a-probabilistic-formalization-of-case-based-inference,https://www.ijcai.org/Proceedings/99-1/Papers/037.pdf,case-based-reasoning-2
a-lattice-machine-approach-to-automated-casebase-design-marrying-lazy-and-eager-learning,https://www.ijcai.org/Proceedings/99-1/Papers/038.pdf,case-based-reasoning-2
adaptive-web-sites-conceptual-cluster-mining,https://www.ijcai.org/Proceedings/99-1/Papers/039.pdf,challenge-papers-1
an-assessment-of-submissions-made-to-the-predictive-toxicology-evaluation-challenge,https://www.ijcai.org/Proceedings/99-1/Papers/040.pdf,challenge-papers-1
two-fielded-teams-and-two-experts-a-robocup-challenge-response-from-the-trenches,https://www.ijcai.org/Proceedings/99-1/Papers/041.pdf,challenge-papers-1
compiling-knowledge-into-decomposable-negation-normal-form,https://www.ijcai.org/Proceedings/99-1/Papers/042.pdf,challenge-papers-1
using-walk-sat-and-relat-for-cryptographic-key-search,https://www.ijcai.org/Proceedings/99-1/Papers/043.pdf,challenge-papers-1
sat-encodings-search-space-structure-and-local-search-performance,https://www.ijcai.org/Proceedings/99-1/Papers/044.pdf,challenge-papers-1
on-the-use-of-integer-programming-models-in-ai-planning,https://www.ijcai.org/Proceedings/99-1/Papers/045.pdf,challenge-papers-3-propositional-reasoning-and-search-planning
the-lpsat-engine-its-application-to-resource-planning,https://www.ijcai.org/Proceedings/99-1/Papers/046.pdf,challenge-papers-3-propositional-reasoning-and-search-planning
unifying-sat-based-and-graph-based-planning,https://www.ijcai.org/Proceedings/99-1/Papers/047.pdf,bridging-plan-synthesis-paradigms
temporal-planning-with-mutual-exclusion-reasoning,https://www.ijcai.org/Proceedings/99-1/Papers/048.pdf,bridging-plan-synthesis-paradigms
an-anthropocentric-tool-for-decision-making-support,https://www.ijcai.org/Proceedings/99-1/Papers/049.pdf,cognitive-modeling-1
autonomous-concept-formation,https://www.ijcai.org/Proceedings/99-1/Papers/050.pdf,cognitive-modeling-1
reasoning-about-actions-in-narrative-understanding,https://www.ijcai.org/Proceedings/99-1/Papers/051.pdf,cognitive-modeling-1
using-a-cognitive-architecture-to-plan-dialogs-for-the-adaptive-explanation-of-proofs,https://www.ijcai.org/Proceedings/99-1/Papers/052.pdf,cognitive-modeling-2
investigating-the-emergence-of-speech-sounds,https://www.ijcai.org/Proceedings/99-1/Papers/053.pdf,cognitive-modeling-2
computer-aided-tracing-of-children-s-physics-learning-a-teacher-oriented-view,https://www.ijcai.org/Proceedings/99-1/Papers/054.pdf,cognitive-modeling-2
diagrammatic-proofs,https://www.ijcai.org/Proceedings/99-1/Papers/055.pdf,cognitive-modeling-3-spatial-reasoning
modeling-the-basic-meanings-of-path-relations,https://www.ijcai.org/Proceedings/99-1/Papers/056.pdf,cognitive-modeling-3-spatial-reasoning
a-comparison-of-structural-csp-decomposition-methods,https://www.ijcai.org/Proceedings/99-1/Papers/057.pdf,constraint-satisfaction-1
solving-strategies-for-highly-symmetric-csps,https://www.ijcai.org/Proceedings/99-1/Papers/058.pdf,constraint-satisfaction-1
extending-consistent-domains-of-numeric-csp,https://www.ijcai.org/Proceedings/99-1/Papers/059.pdf,constraint-satisfaction-1
the-difference-all-difference-makes,https://www.ijcai.org/Proceedings/99-1/Papers/060.pdf,constraint-satisfaction-2
the-symmetric-alldiff-constraint,https://www.ijcai.org/Proceedings/99-1/Papers/061.pdf,constraint-satisfaction-2
branch-and-bound-with-mini-bucket-heuristics,https://www.ijcai.org/Proceedings/99-1/Papers/062.pdf,constraint-satisfaction-2
improving-search-using-indexing-a-study-with-temporal-csps,https://www.ijcai.org/Proceedings/99-1/Papers/063.pdf,constraint-satisfaction-3
a-new-tractable-subclass-of-the-rectangle-algebra,https://www.ijcai.org/Proceedings/99-1/Papers/064.pdf,constraint-satisfaction-3
maximal-tractable-fragments-of-the-region-connection-calculus-a-complete-analysis,https://www.ijcai.org/Proceedings/99-1/Papers/065..pdf,constraint-satisfaction-3
path-consistency-on-triangulated-constraint-graphs,https://www.ijcai.org/Proceedings/99-1/Papers/066.pdf,constraint-satisfaction-4
a-new-method-to-index-and-query-sets,https://www.ijcai.org/Proceedings/99-1/Papers/067.pdf,constraint-satisfaction-4
constraint-propagation-and-value-acquisition-why-we-should-do-it-interactively,https://www.ijcai.org/Proceedings/99-1/Papers/068.pdf,constraint-satisfaction-4
sequential-optimality-and-coordination-in-multiagent-systems,https://www.ijcai.org/Proceedings/99-1/Papers/069.pdf,multi-agent-systems-1
a-protocol-based-semantics-for-an-agent-communication-language,https://www.ijcai.org/Proceedings/99-1/Papers/070.pdf,multi-agent-systems-1
towards-flexible-multi-agent-decision-making-under-tune-pressure,https://www.ijcai.org/Proceedings/99-1/Papers/071.pdf,multi-agent-systems-1
risk-control-in-multi-agent-coordination-by-negotiation-with-a-trusted-third-party,https://www.ijcai.org/Proceedings/99-1/Papers/072.pdf,multi-agent-systems-2
shopbots-and-pricebots,https://www.ijcai.org/Proceedings/99-1/Papers/073.pdf,multi-agent-systems-2
be-patient-and-tolerate-imprecision-how-autonomous-agents-can-coordinate-effectively,https://www.ijcai.org/Proceedings/99-1/Papers/074.pdf,multi-agent-systems-2
efficiency-and-equilibrium-in-task-allocation-economies-with-hierarchical-dependencies,https://www.ijcai.org/Proceedings/99-1/Papers/075.pdf,economic-models-1
sequential-auctions-for-the-allocation-of-resources-with-complementarities,https://www.ijcai.org/Proceedings/99-1/Papers/076.pdf,economic-models-1
algorithms-for-optimizing-leveled-commitment-contracts,https://www.ijcai.org/Proceedings/99-1/Papers/077.pdf,economic-models-1
an-algorithm-for-optimal-winner-determination-in-combinatorial-auctions,https://www.ijcai.org/Proceedings/99-1/Papers/078.pdf,economic-models-2-auctions
taming-the-computational-complexity-of-combinatorial-auctions-optimal-and-approximate-approaches,https://www.ijcai.org/Proceedings/99-1/Papers/079.pdf,economic-models-2-auctions
speeding-up-ascending-bid-auctions,https://www.ijcai.org/Proceedings/99-1/Papers/080.pdf,economic-models-2-auctions
temporal-coherence-and-prediction-decay-in-tdleaming,https://www.ijcai.org/Proceedings/99-1/Papers/081.pdf,same-playing-1
domain-dependent-single-agent-search-enhancements,https://www.ijcai.org/Proceedings/99-1/Papers/082.pdf,same-playing-1
decomposition-search-a-combinatorial-games-approach-to-game-tree-search-with-applications-to-solving-go-endgames,https://www.ijcai.org/Proceedings/99-1/Papers/083.pdf,game-playing-2
gib-steps-toward-an-expert-level-bridge-playing-program,https://www.ijcai.org/Proceedings/99-1/Papers/084.pdf,game-playing-2
an-effective-ship-berthing-algorithm,https://www.ijcai.org/Proceedings/99-1/Papers/085.pdf,applications-1
a-distributed-case-based-reasoning-application-for-engineering-sales-support,https://www.ijcai.org/Proceedings/99-1/Papers/086.pdf,applications-1
knowledge-modeling-and-reusability-in-exclaim,https://www.ijcai.org/Proceedings/99-1/Papers/087.pdf,applications-1
verifying-integrity-constraints-on-web-sites,https://www.ijcai.org/Proceedings/99-1/Papers/088.pdf,applications-2
discovering-chronicles-with-numerical-time-constraints-from-alarm-logs-for-monitoring-dynamic-systems,https://www.ijcai.org/Proceedings/99-1/Papers/089.pdf,applications-2
integrating-problem-solving-methods-into-cyc,https://www.ijcai.org/Proceedings/99-1/Papers/090.pdf,applications-2
visual-planning-a-practical-approach-to-automated-presentation-design,https://www.ijcai.org/Proceedings/99-1/Papers/091.pdf,applications-3
a-case-based-approach-to-the-generation-of-musical-expression,https://www.ijcai.org/Proceedings/99-1/Papers/092.pdf,applications-3
using-focus-rules-in-requirements-elicitation-dialogues,https://www.ijcai.org/Proceedings/99-1/Papers/093.pdf,applications-3
author-index-655,https://www.ijcai.org/Proceedings/99-1/Papers/094.pdf,applications-3
a-machine-learning-approach-to-building-domain-specific-search-engines,https://www.ijcai.org/Proceedings/99-2/Papers/001.pdf,
domain-specific-keyphrase-extraction,https://www.ijcai.org/Proceedings/99-2/Papers/002.pdf,
learning-rules-for-large-vocabulary-word-sense-disambiguation,https://www.ijcai.org/Proceedings/99-2/Papers/003.pdf,
the-cluster-abstraction-model-unsupervised-learning-of-topic-hierarchies-from-text-data,https://www.ijcai.org/Proceedings/99-2/Papers/004.pdf,
latent-class-models-for-collaborative-filtering,https://www.ijcai.org/Proceedings/99-2/Papers/005.pdf,
conceptual-grouping-in-word-co-occurrence-networks,https://www.ijcai.org/Proceedings/99-2/Papers/006.pdf,
decision-tree-grafting-from-the-all-tests-but-one-partition,https://www.ijcai.org/Proceedings/99-2/Papers/007.pdf,
constructive-induction-a-version-space-based-approach,https://www.ijcai.org/Proceedings/99-2/Papers/008.pdf,
process-oriented-estimation-of-generalization-error,https://www.ijcai.org/Proceedings/99-2/Papers/009.pdf,
transduction-with-confidence-and-credibility,https://www.ijcai.org/Proceedings/99-2/Papers/010.pdf,
leave-one-out-support-vector-machines,https://www.ijcai.org/Proceedings/99-2/Papers/011.pdf,
a-near-optimal-poly-time-algorithm-for-learning-in-a-class-of-stochastic-games,https://www.ijcai.org/Proceedings/99-2/Papers/012.pdf,
efficient-reinforcement-learning-in-factored-mdps,https://www.ijcai.org/Proceedings/99-2/Papers/013.pdf,
convergence-of-reinforcement-learning-with-general-function-approximators,https://www.ijcai.org/Proceedings/99-2/Papers/014%20.pdf,
confidence-based-dual-reinforcement-q-routing-an-adaptive-online-network-routing-algorithm,https://www.ijcai.org/Proceedings/99-2/Papers/015.pdf,
a-neural-reinforcement-learning-approach-to-learn-local-dispatching-policies-in-production-scheduling,https://www.ijcai.org/Proceedings/99-2/Papers/016.pdf,
discovering-admissible-model-equations-from-observed-data-based-on-scale-types-and-identity-constraints,https://www.ijcai.org/Proceedings/99-2/Papers/017A%20-%201.pdf,
finding-relations-in-polynomial-time,https://www.ijcai.org/Proceedings/99-2/Papers/017.pdf,
automatic-concept-formation-in-pure-mathematics,https://www.ijcai.org/Proceedings/99-2/Papers/018.pdf,
efficient-mining-of-statistical-dependencies,https://www.ijcai.org/Proceedings/99-2/Papers/019.pdf,
towards-efficient-metaquerying,https://www.ijcai.org/Proceedings/99-2/Papers/020.pdf,
efficient-sql-querying-method-for-data-mining-in-large-data-bases,https://www.ijcai.org/Proceedings/99-2/Papers/021.pdf,
a-potts-spin-mft-network-solving-multiple-causal-interactions,https://www.ijcai.org/Proceedings/99-2/Papers/022.pdf,
sardsrn-a-neural-network-shift-reduce-parser,https://www.ijcai.org/Proceedings/99-2/Papers/023.pdf,
improved-classification-for-a-data-fusing-kohonen-self-organizing-map-using-a-dynamic-thresholding-technique,https://www.ijcai.org/Proceedings/99-2/Papers/024.pdf,
generalized-conncctkmist-associative-memory,https://www.ijcai.org/Proceedings/99-2/Papers/025.pdf,
preference-moore-machines-for-neural-fuzzy-integration,https://www.ijcai.org/Proceedings/99-2/Papers/026.pdf,
processing-symbols-at-variable-speed-in-dual-connectionist-activation-as-power-supply,https://www.ijcai.org/Proceedings/99-2/Papers/027.pdf,
hybrid-thematic-role-processor-symbolic-linguistic-relations-revised-by-connectionist-learning,https://www.ijcai.org/Proceedings/99-2/Papers/028.pdf,
situated-grounded-word-semantics,https://www.ijcai.org/Proceedings/99-2/Papers/029.pdf,
lean-semantic-interpretation,https://www.ijcai.org/Proceedings/99-2/Papers/030.pdf,
the-role-of-saliency-in-generating-natural-language-arguments,https://www.ijcai.org/Proceedings/99-2/Papers/031.pdf,
combining-weak-knowledge-sources-for-sense-disambiguation,https://www.ijcai.org/Proceedings/99-2/Papers/032.pdf,
facile-classifying-texts-integrating-pattern-matching-and-information-extraction,https://www.ijcai.org/Proceedings/99-2/Papers/033.pdf,
learning-in-natural-language,https://www.ijcai.org/Proceedings/99-2/Papers/034.pdf,
an-evaluation-of-criteria-for-measuring-the-quality-of-clusters,https://www.ijcai.org/Proceedings/99-2/Papers/035.pdf,
relational-learning-for-nlp-using-linear-threshold-elements,https://www.ijcai.org/Proceedings/99-2/Papers/036.pdf,
combining-general-hand-made-and-automatically-constructed-thesauri-for-information-retrieval,https://www.ijcai.org/Proceedings/99-2/Papers/037.pdf,
towards-multi-paper-summarization-reference-information,https://www.ijcai.org/Proceedings/99-2/Papers/038.pdf,
how-latent-is-latent-semantic-analysis,https://www.ijcai.org/Proceedings/99-2/Papers/039.pdf,
dealing-with-geometric-constraints-in-game-theoretic-planning,https://www.ijcai.org/Proceedings/99-2/Papers/040.pdf,
computational-complexity-of-planning-and-approximate-planning-in-presence-of-incompleteness,https://www.ijcai.org/Proceedings/99-2/Papers/040A.pdf,
the-detection-and-exploitation-of-symmetry-in-planning-problems,https://www.ijcai.org/Proceedings/99-2/Papers/041.pdf,
from-interaction-data-to-plan-libraries-a-clustering-approach,https://www.ijcai.org/Proceedings/99-2/Papers/042.pdf,
shop-simple-hierarchical-ordered-planner,https://www.ijcai.org/Proceedings/99-2/Papers/043.pdf,
reachability-relevance-resolution-and-the-planning-as-satisfiability-approach,https://www.ijcai.org/Proceedings/99-2/Papers/044.pdf,
improving-graphplans-search-with-ebl-ddb-techniques,https://www.ijcai.org/Proceedings/99-2/Papers/045.pdf,
to-encode-or-not-to-encode-i-linear-planning,https://www.ijcai.org/Proceedings/99-2/Papers/046.pdf,
a-possibilistic-planner-that-deals-with-non-determinism-and-contingency,https://www.ijcai.org/Proceedings/99-2/Papers/047.pdf,
highly-reactive-decision-making-a-game-with-time,https://www.ijcai.org/Proceedings/99-2/Papers/048.pdf,
real-tune-problem-solving-with-contract-algorithms,https://www.ijcai.org/Proceedings/99-2/Papers/049.pdf,
cyclic-scheduling,https://www.ijcai.org/Proceedings/99-2/Papers/050.pdf,
an-iterative-sampling-procedure-for-resource-constrained-project-scheduling-with-time-windows,https://www.ijcai.org/Proceedings/99-2/Papers/051.pdf,
semi-quantitative-comparative-analysis,https://www.ijcai.org/Proceedings/99-2/Papers/052.pdf,
a-qualitative-fuzzy-framework-for-nonlinear-black-box-system-identification,https://www.ijcai.org/Proceedings/99-2/Papers/053.pdf,
generalized-physical-networks-for-automated-model-building,https://www.ijcai.org/Proceedings/99-2/Papers/054.pdf,
acquisition-of-qualitative-spatial-representation-by-visual-observation,https://www.ijcai.org/Proceedings/99-2/Papers/055.pdf,
qualitative-outline-theory,https://www.ijcai.org/Proceedings/99-2/Papers/056.pdf,
qualitative-and-quantitative-representations-of-locomotion-and-their-application-in-robot-navigation,https://www.ijcai.org/Proceedings/99-2/Papers/057.pdf,
debugging-functional-programs,https://www.ijcai.org/Proceedings/99-2/Papers/058.pdf,
monitoring-piecewise-continuous-behaviors-by-refining-semi-quantitative-trackers,https://www.ijcai.org/Proceedings/99-2/Papers/059.pdf,
diagnosis-as-a-variable-assignment-problem-a-case-study-in-a-space-robot-fault-diagnosis,https://www.ijcai.org/Proceedings/99-2/Papers/060.pdf,
utilizing-device-behavior-in-structure-based-diagnosis,https://www.ijcai.org/Proceedings/99-2/Papers/061.pdf,
automatic-diagnosis-of-student-programs-in-programming-learning-environments,https://www.ijcai.org/Proceedings/99-2/Papers/062.pdf,
structured-modeling-language-for-automated-modeling-in-causal-networks,https://www.ijcai.org/Proceedings/99-2/Papers/063.pdf,
multiple-path-coordination-for-mobile-robots-a-geometric-algorithm,https://www.ijcai.org/Proceedings/99-2/Papers/064.pdf,
physical-constraints-on-human-robot-interaction,https://www.ijcai.org/Proceedings/99-2/Papers/065.pdf,
state-space-construction-by-attention-control,https://www.ijcai.org/Proceedings/99-2/Papers/066.pdf,
a-spatiotemporal-spatiotemporal-frequency-interpretation-of-apparent-motion-reversal,https://www.ijcai.org/Proceedings/99-2/Papers/067.pdf,
a-context-dependent-attention-system-for-a-social-robot,https://www.ijcai.org/Proceedings/99-2/Papers/068.pdf,
markov-localization-using-correlation,https://www.ijcai.org/Proceedings/99-2/Papers/069.pdf,
tracking-many-objects-with-many-sensors,https://www.ijcai.org/Proceedings/99-2/Papers/070.pdf,
search-in-a-small-world,https://www.ijcai.org/Proceedings/99-2/Papers/071.pdf,
switching-from-bidirectional-to-unidirectional-search,https://www.ijcai.org/Proceedings/99-2/Papers/072.pdf,
divide-and-conquer-bidirectional-search-first-results,https://www.ijcai.org/Proceedings/99-2/Papers/073.pdf,
improvements-to-the-evaluation-of-quantified-boolean-formulae,https://www.ijcai.org/Proceedings/99-2/Papers/074.pdf,
an-experimental-study-of-phase-transitions-in-matching,https://www.ijcai.org/Proceedings/99-2/Papers/075.pdf,
optimizing-recursive-information-gathering-plans,https://www.ijcai.org/Proceedings/99-2/Papers/076.pdf,
coevolution-memory-and-balance,https://www.ijcai.org/Proceedings/99-2/Papers/077.pdf,
genetic-heuristic-for-search-sapce-exploration,https://www.ijcai.org/Proceedings/99-2/Papers/078.pdf,
designing-comprehensible-agents,https://www.ijcai.org/Proceedings/99-2/Papers/079.pdf,
behavior-networks-for-continuous-domains-using-situation-dependent-motivations,https://www.ijcai.org/Proceedings/99-2/Papers/080.pdf,
rights-duties-and-commitments-between-agents,https://www.ijcai.org/Proceedings/99-2/Papers/081.pdf,
scalable-temporal-reasoning,https://www.ijcai.org/Proceedings/99-2/Papers/082.pdf,
managing-temporal-uncertainty-through-waypoint-controllability,https://www.ijcai.org/Proceedings/99-2/Papers/083.pdf,
a-new-framework-for-reasoning-about-points-intervals-and-durations,https://www.ijcai.org/Proceedings/99-2/Papers/084.pdf,
reactive-control-of-dynamic-progressive-processing,https://www.ijcai.org/Proceedings/99-2/Papers/085.pdf,
pre-sending-documents-on-the-www-a-comparative-study,https://www.ijcai.org/Proceedings/99-2/Papers/086.pdf,
thinking-ahead-continual-computation-policies-for-allocating-idle-and-real-time-resources-to-solve-future-challenges,https://www.ijcai.org/Proceedings/99-2/Papers/087.pdf,
on-the-role-of-context-specific-independence-in-probabilistic-inference,https://www.ijcai.org/Proceedings/99-2/Papers/088.pdf,
exploratory-interaction-with-a-bayesian-argumentation-system,https://www.ijcai.org/Proceedings/99-2/Papers/089.pdf,
learning-probabilistic-relational-models,https://www.ijcai.org/Proceedings/99-2/Papers/090.pdf,
computing-near-optimal-strategies-for-stochastic-investment-planning-problems,https://www.ijcai.org/Proceedings/99-2/Papers/091.pdf,
multi-value-functions-efficient-automatic-action-hierarchies-for-multiple-goal-mdps,https://www.ijcai.org/Proceedings/99-2/Papers/092.pdf,
a-sparse-sampling-algorithm-for-near-optimal-planning-in-large-markov-decision-processes,https://www.ijcai.org/Proceedings/99-2/Papers/093.pdf,
computing-factored-value-functions-for-policies-in-structured-mdps,https://www.ijcai.org/Proceedings/99-2/Papers/094.pdf,
bounding-the-suboptimality-of-reusing-subproblems,https://www.ijcai.org/Proceedings/99-2/Papers/095.pdf,
variable-resolution-discretization-for-high-accuracy-solutions-of-optimal-control-problems,https://www.ijcai.org/Proceedings/99-2/Papers/096.pdf,
solving-non-markovian-control-tasks-with-neuroevolution,https://www.ijcai.org/Proceedings/99-2/Papers/097.pdf,
reinforcement-algorithms-using-functional-approximation-for-generalization-and-their-application-to-cart-centering-and-fractal-compression,https://www.ijcai.org/Proceedings/99-2/Papers/098.pdf,
towards-a-possibilistic-logic-handling-of-preferences,https://www.ijcai.org/Proceedings/99-2/Papers/099.pdf,
incremental-learning-in-a-fuzzy-intelligent-system,https://www.ijcai.org/Proceedings/99-2/Papers/100.pdf,
robotics-in-the-home-office-and-playing-field,https://www.ijcai.org/Proceedings/99-2/Papers/101.pdf,
model-based-diagnosis-in-the-real-world-lessons-learned-and-challenges-remaining,https://www.ijcai.org/Proceedings/99-2/Papers/102.pdf,
a-brief-introduction-to-boosting,https://www.ijcai.org/Proceedings/99-2/Papers/103.pdf,
the-multilingual-generation-game-authoring-fluent-texts-in-unfamiliar-languages,https://www.ijcai.org/Proceedings/99-2/Papers/104.pdf,
was-the-title-of-this-talk-generated-automatically-prospects-on-intelligent-interfaces-and-language,https://www.ijcai.org/Proceedings/99-2/Papers/105.pdf,
electronic-commerce-from-economic-and-game-theoretic-models-to-working-protocols,https://www.ijcai.org/Proceedings/99-2/Papers/106.pdf,
computers-and-thought-award-agent-based-computing-promise-and-perils,https://www.ijcai.org/Proceedings/99-2/Papers/107.pdf,
reasoning-with-cause-and-effect,https://www.ijcai.org/Proceedings/99-2/Papers/108.pdf,
author-index-1450,https://www.ijcai.org/Proceedings/99-2/Papers/109.pdf,
