title,link,group
a-method-of-computing-generalized-bayesian-probability-values-for-expert-systems,https://www.ijcai.org/Proceedings/83-1/Papers/043.pdf,expert-systems-6-plausible-reasoning
reasoning-about-control-the-investigation-of-an-evidential-approach,https://www.ijcai.org/Proceedings/83-1/Papers/044.pdf,expert-systems-6-plausible-reasoning
model-based-probabilistic-reasoning-for-electronics-troubleshooting,https://www.ijcai.org/Proceedings/83-1/Papers/045.pdf,expert-systems-6-plausible-reasoning
a-report-on-folio-an-expert-assistant-for-portfolio-managers,https://www.ijcai.org/Proceedings/83-1/Papers/046.pdf,expert-systems-6-plausible-reasoning
hprl-a-language-for-building-expert-systems,https://www.ijcai.org/Proceedings/83-1/Papers/047.pdf,expert-systems-7-languages-and-structures-especially-for-time-dependent-reasoning
csrl-a-language-for-expert-systems-for-diagnosis,https://www.ijcai.org/Proceedings/83-1/Papers/048.pdf,expert-systems-7-languages-and-structures-especially-for-time-dependent-reasoning
structure-based-control-strategy,https://www.ijcai.org/Proceedings/83-1/Papers/049.pdf,expert-systems-7-languages-and-structures-especially-for-time-dependent-reasoning
a-diagnosis-method-of-dynamic-system-using-the-knowledge-on-system-description,https://www.ijcai.org/Proceedings/83-1/Papers/050.pdf,expert-systems-7-languages-and-structures-especially-for-time-dependent-reasoning
a-control-structure-for-time-dependent-reasoning,https://www.ijcai.org/Proceedings/83-1/Papers/051.pdf,expert-systems-7-languages-and-structures-especially-for-time-dependent-reasoning
decision-making-in-time-critical-situations,https://www.ijcai.org/Proceedings/83-1/Papers/052.pdf,expert-systems-7-languages-and-structures-especially-for-time-dependent-reasoning
recognition-based-diagnostic-reasoning,https://www.ijcai.org/Proceedings/83-1/Papers/053.pdf,expert-systems-8-applications
medical-plan-analysis-the-attending-system,https://www.ijcai.org/Proceedings/83-1/Papers/054.pdf,expert-systems-8-applications
caa-a-knowledge-based-system-using-causal-knowledge-to-diagnose-cardiac-rhythm-disorders,https://www.ijcai.org/Proceedings/83-1/Papers/055.pdf,expert-systems-8-applications
the-use-of-simulation-models-and-human-advice-to-build-an-expert-system-for-the-defense-and-control-of-river-floods,https://www.ijcai.org/Proceedings/83-1/Papers/056.pdf,expert-systems-8-applications
artificial-intelligence-and-macro-economy-an-application,https://www.ijcai.org/Proceedings/83-1/Papers/057.pdf,expert-systems-8-applications
representation-of-experts-knowledge-in-a-subdomain-of-chess-intelligence,https://www.ijcai.org/Proceedings/83-1/Papers/058.pdf,expert-systems-8-applications
integrating-multiple-knowledge-representations-and-learning-capabilities-in-an-expert-system-the-advise-system,https://www.ijcai.org/Proceedings/83-1/Papers/059.pdf,expert-systems-automatic-programming-knowledge-representation
an-expert-system-for-indications-and-warning-analysis,https://www.ijcai.org/Proceedings/83-1/Papers/060.pdf,expert-systems-automatic-programming-knowledge-representation
representation-and-analysis-of-electrical-circuits-in-a-deductive-system,https://www.ijcai.org/Proceedings/83-1/Papers/061.pdf,expert-systems-automatic-programming-knowledge-representation
representation-of-empirically-derived-causal-relationships,https://www.ijcai.org/Proceedings/83-1/Papers/062.pdf,expert-systems-automatic-programming-knowledge-representation
semantical-considerations-on-nonmonotonic-logic,https://www.ijcai.org/Proceedings/83-1/Papers/063.pdf,knowledge-representation-4-exotic-logics
intensions-as-such-an-outline,https://www.ijcai.org/Proceedings/83-1/Papers/064.pdf,knowledge-representation-4-exotic-logics
permissions-and-obligations,https://www.ijcai.org/Proceedings/83-1/Papers/065.pdf,knowledge-representation-4-exotic-logics
the-mercator-representation-of-spatial-knowledge,https://www.ijcai.org/Proceedings/83-1/Papers/066.pdf,knowledge-representation-5-time-and-space
generalizing-problem-reduction-a-logical-analysis,https://www.ijcai.org/Proceedings/83-1/Papers/067.pdf,knowledge-representation-5-time-and-space
a-society-of-mind,https://www.ijcai.org/Proceedings/83-1/Papers/068.pdf,knowledge-representation-5-time-and-space
measurement-interpretation-in-qualitative-process-theory,https://www.ijcai.org/Proceedings/83-1/Papers/069.pdf,knowledge-representation-logic-programming-learning-and-knowledge-acquisition
semantic-networks-as-abstract-data-types,https://www.ijcai.org/Proceedings/83-1/Papers/070.pdf,knowledge-representation-1-frames-and-semantic-networks
modelling-and-manipulating-production-data-bases-in-terms-of-semantic-nets,https://www.ijcai.org/Proceedings/83-1/Papers/071.pdf,knowledge-representation-1-frames-and-semantic-networks
classification-in-the-kl-one-knowledge-representation-system,https://www.ijcai.org/Proceedings/83-1/Papers/072.pdf,knowledge-representation-1-frames-and-semantic-networks
kl-conc-a-language-for-interacting-with-si-nets,https://www.ijcai.org/Proceedings/83-1/Papers/073.pdf,knowledge-representation-1-frames-and-semantic-networks
a-formal-approach-to-the-semantics-of-a-frame-data-model,https://www.ijcai.org/Proceedings/83-1/Papers/074.pdf,knowledge-representation-1-frames-and-semantic-networks
ntegrating-logic-programs-and-schemata,https://www.ijcai.org/Proceedings/83-1/Papers/075.pdf,knowledge-representation-1-frames-and-semantic-networks
reasoning-in-time-and-space,https://www.ijcai.org/Proceedings/83-1/Papers/080.pdf,knowledge-representation-2-uncertainty-nonmonotonic-logic-and-timespace
representation-of-temporal-knowledge,https://www.ijcai.org/Proceedings/83-1/Papers/081.pdf,knowledge-representation-2-uncertainty-nonmonotonic-logic-and-timespace
the-ins-and-outs-of-reason-maintenance,https://www.ijcai.org/Proceedings/83-1/Papers/082.pdf,knowledge-representation-2-uncertainty-nonmonotonic-logic-and-timespace
general-approach-to-nonmonotonic-logics,https://www.ijcai.org/Proceedings/83-1/Papers/083.pdf,knowledge-representation-2-uncertainty-nonmonotonic-logic-and-timespace
a-framework-for-heuristic-reasoning-about-uncertainty,https://www.ijcai.org/Proceedings/83-1/Papers/084.pdf,knowledge-representation-2-uncertainty-nonmonotonic-logic-and-timespace
how-to-represent-evidence-aspects-of-uncertain-reasoning,https://www.ijcai.org/Proceedings/83-1/Papers/085.pdf,knowledge-representation-2-uncertainty-nonmonotonic-logic-and-timespace
simulating-non-deductive-reasoning,https://www.ijcai.org/Proceedings/83-1/Papers/086.pdf,knowledge-representation-3-knowledge-and-belief
meta-knowledge-and-meta-reasoning,https://www.ijcai.org/Proceedings/83-1/Papers/087.pdf,knowledge-representation-3-knowledge-and-belief
reasoning-in-multiple-belief-spaces,https://www.ijcai.org/Proceedings/83-1/Papers/088.pdf,knowledge-representation-3-knowledge-and-belief
a-logical-model-of-knowledge,https://www.ijcai.org/Proceedings/83-1/Papers/089.pdf,knowledge-representation-3-knowledge-and-belief
a-deductive-model-of-belief,https://www.ijcai.org/Proceedings/83-1/Papers/090.pdf,knowledge-representation-3-knowledge-and-belief
knowing-intensional-individuals-and-reasoning-about-knowing-intensional-individuals,https://www.ijcai.org/Proceedings/83-1/Papers/090a.pdf,knowledge-representation-3-knowledge-and-belief
an-experiment-in-representing-the-knowledge-involved-in-the-specification-and-design-of-switching-systems,https://www.ijcai.org/Proceedings/83-1/Papers/091.pdf,knowledge-representation-6
a-case-study-of-knowledge-representation-in-uc,https://www.ijcai.org/Proceedings/83-1/Papers/092.pdf,knowledge-representation-6
predicate-logic-involving-data-structure-as-a-knowledge-representation-language,https://www.ijcai.org/Proceedings/83-1/Papers/093.pdf,knowledge-representation-6
descriptions-as-constraints-in-object-oriented-representation,https://www.ijcai.org/Proceedings/83-1/Papers/093a.pdf,knowledge-representation-6
w-js-a-modal-logic-of-knowledge,https://www.ijcai.org/Proceedings/83-1/Papers/094.pdf,knowledge-representation-6
memory-and-inference,https://www.ijcai.org/Proceedings/83-1/Papers/095.pdf,knowledge-representation-6
a-description-and-reasoning-of-plant-controllers-in-temporal-logic,https://www.ijcai.org/Proceedings/83-1/Papers/096.pdf,expert-systems-automatic-programming-knowledge-representation
representation-and-induction-of-infinite-concepts-and-recursive-action-sequences,https://www.ijcai.org/Proceedings/83-1/Papers/097.pdf,knowledge-representation-logic-programming-learning-and-knowledge-acquisition
perturbation-a-means-for-guiding-generalization,https://www.ijcai.org/Proceedings/83-1/Papers/098.pdf,learning-and-knowledge-acquisition-1
learning-effective-search-heuristics,https://www.ijcai.org/Proceedings/83-1/Papers/099.pdf,learning-and-knowledge-acquisition-1
flexible-learning-of-problem-solving-heuristics-through-adaptive-search,https://www.ijcai.org/Proceedings/83-1/Papers/100.pdf,learning-and-knowledge-acquisition-1
a-constrained-mechanism-for-procedural-learning,https://www.ijcai.org/Proceedings/83-1/Papers/101.pdf,learning-and-knowledge-acquisition-1
learning-equation-solving-methods-from-examples,https://www.ijcai.org/Proceedings/83-1/Papers/102.pdf,learning-and-knowledge-acquisition-1
knowledge-oriented-learning,https://www.ijcai.org/Proceedings/83-1/Papers/103.pdf,learning-and-knowledge-acquisition-1
a-pragmatic-knowledge-acquisition-methodology,https://www.ijcai.org/Proceedings/83-1/Papers/104.pdf,learning-and-knowledge-acquisition-2
learning-by-controlled-transference-of-knowledge-between-domains,https://www.ijcai.org/Proceedings/83-1/Papers/105.pdf,learning-and-knowledge-acquisition-2
admissible-hypotheses-and-enhanced-learning,https://www.ijcai.org/Proceedings/83-1/Papers/106.pdf,learning-and-knowledge-acquisition-2
adjusting-bias-in-concept-learning,https://www.ijcai.org/Proceedings/83-1/Papers/107.pdf,learning-and-knowledge-acquisition-2
what-s-new-a-semantic-definition-of-novelty,https://www.ijcai.org/Proceedings/83-1/Papers/108.pdf,learning-and-knowledge-acquisition-2
the-discovery-of-the-equator-or-concept-driven-learning,https://www.ijcai.org/Proceedings/83-1/Papers/109.pdf,learning-and-knowledge-acquisition-2
learning-word-meanings-from-examples,https://www.ijcai.org/Proceedings/83-1/Papers/110.pdf,learning-and-knowledge-acquisition-3
acquiring-schemata-through-understanding-and-generalizing-plans,https://www.ijcai.org/Proceedings/83-1/Papers/111.pdf,learning-and-knowledge-acquisition-3
three-facets-of-scientific-discovery,https://www.ijcai.org/Proceedings/83-1/Papers/112.pdf,learning-and-knowledge-acquisition-3
a-learning-system-which-accommodates-feature-interactions,https://www.ijcai.org/Proceedings/83-1/Papers/113.pdf,learning-and-knowledge-acquisition-4
an-appraisal-of-a-decision-tree-approach-to-image-classification,https://www.ijcai.org/Proceedings/83-1/Papers/114.pdf,learning-and-knowledge-acquisition-4
algorithms-for-learning-logical-formulas,https://www.ijcai.org/Proceedings/83-1/Papers/115.pdf,learning-and-knowledge-acquisition-4
concept-formation-from-very-large-training-sets,https://www.ijcai.org/Proceedings/83-1/Papers/116.pdf,learning-and-knowledge-acquisition-4
towards-knowledge-acquisition-from-natural-language,https://www.ijcai.org/Proceedings/83-1/Papers/117.pdf,learning-and-knowledge-acquisition-4
documents,https://www.ijcai.org/Proceedings/83-1/Papers/117.pdf,learning-and-knowledge-acquisition-4
prolog-in-ten-figures,https://www.ijcai.org/Proceedings/83-1/Papers/117a.pdf,logic-programming-3-keynote-address
completeness-of-the-negation-as-failure-rule,https://www.ijcai.org/Proceedings/83-1/Papers/118.pdf,logic-programming-2-theoretical
qute-a-prolog-lisp-type-language-for-logic-programming,https://www.ijcai.org/Proceedings/83-1/Papers/119.pdf,logic-programming-2-theoretical
equality-for-prolog,https://www.ijcai.org/Proceedings/83-1/Papers/120.pdf,logic-programming-2-theoretical
prolog-ex1-an-inference-engine-which-explains-both-yes-and-no-answers,https://www.ijcai.org/Proceedings/83-1/Papers/121.pdf,logic-programming-1
logic-programs-with-uncertainties-a-tool-for-implementing-rule-based-systems,https://www.ijcai.org/Proceedings/83-1/Papers/122.pdf,logic-programming-1
ntegrating-prolog-into-the-poplog-environment,https://www.ijcai.org/Proceedings/83-1/Papers/123.pdf,logic-programming-1
logal-algorithmic-control-structures-for-prolog,https://www.ijcai.org/Proceedings/83-1/Papers/124.pdf,logic-programming-1
and-parallelism-in-logic-programs,https://www.ijcai.org/Proceedings/83-1/Papers/125.pdf,logic-programming-1
prism-a-parallel-inference-system-for-problem-solving,https://www.ijcai.org/Proceedings/83-1/Papers/126.pdf,logic-programming-1
a-unification-algorithm-for-infinite-trees,https://www.ijcai.org/Proceedings/83-1/Papers/127.pdf,logic-programming-3
building-libraries-in-prolog,https://www.ijcai.org/Proceedings/83-1/Papers/128.pdf,logic-programming-3
mechanization-of-an-oracle-in-a-debugging-system,https://www.ijcai.org/Proceedings/83-1/Papers/129.pdf,logic-programming-3
phrase-structure-grammars-and-natural-languages,https://www.ijcai.org/Proceedings/83-1/Papers/130.pdf,natural-language-1-keynote-addresses
formal-theories-of-language-acquisition-practical-and-theoretical-perspectives,https://www.ijcai.org/Proceedings/83-1/Papers/130a.pdf,natural-language-1-keynote-addresses
transportability-and-generality-in-a-natural-language-interface-system,https://www.ijcai.org/Proceedings/83-1/Papers/131.pdf,natural-language-8
focus-constraints-on-language-generation,https://www.ijcai.org/Proceedings/83-1/Papers/132.pdf,natural-language-8
beyond-domain-independence-experience-with-the-development-of-a-german-language-access-system-to,https://www.ijcai.org/Proceedings/83-1/Papers/133.pdf,natural-language-8
highly-diverse-background-systems,https://www.ijcai.org/Proceedings/83-1/Papers/133.pdf,natural-language-8
a-grammar-formalism-for-language-planning,https://www.ijcai.org/Proceedings/83-1/Papers/134.pdf,telegram
an-indirect-approach-to-types-of-speech-acts,https://www.ijcai.org/Proceedings/83-1/Papers/135.pdf,telegram
mutual-beliefs-in-conversational-systems-their-role-in-referring-expressions,https://www.ijcai.org/Proceedings/83-1/Papers/136.pdf,telegram
some-issues-in-generation-from-a-semantic-representation,https://www.ijcai.org/Proceedings/83-1/Papers/137.pdf,telegram
generation-in-a-natural-language-interface,https://www.ijcai.org/Proceedings/83-1/Papers/138.pdf,telegram
generation-of-japanese-sentences-from-conceptual-representation,https://www.ijcai.org/Proceedings/83-1/Papers/139.pdf,telegram
impression-monitoring-in-evaluation-oriented-dialog,https://www.ijcai.org/Proceedings/83-2/Papers/001.pdf,natural-language-3-generation-theoretical-including-semantics
shifting-meaning-representations,https://www.ijcai.org/Proceedings/83-2/Papers/002.pdf,natural-language-3-generation-theoretical-including-semantics
frame-activated-inferences-in-a-story-understanding-program,https://www.ijcai.org/Proceedings/83-2/Papers/003.pdf,natural-language-3-generation-theoretical-including-semantics
structural-relations-a-case-against-case,https://www.ijcai.org/Proceedings/83-2/Papers/004.pdf,natural-language-3-generation-theoretical-including-semantics
the-fopho-speech-recognition-project,https://www.ijcai.org/Proceedings/83-2/Papers/005.pdf,natural-language-4-speech-related-areas
a-system-for-improving-the-recognition-of-fluently-spoken-german-speech,https://www.ijcai.org/Proceedings/83-2/Papers/006.pdf,natural-language-4-speech-related-areas
allophonic-and-phonotactic-constraints-are-useful,https://www.ijcai.org/Proceedings/83-2/Papers/007.pdf,natural-language-4-speech-related-areas
a-recognition-method-of-connected-spoken-words-with-syntactical-constraints-by-augmented-continuous-dp-algorithm,https://www.ijcai.org/Proceedings/83-2/Papers/008.pdf,natural-language-4-speech-related-areas
over-answering-yes-no-questions-extended-responsesin-a-nl-interface-to-a-vision-system,https://www.ijcai.org/Proceedings/83-2/Papers/009.pdf,natural-language-5-interfaces-and-applications
demand-and-requirements-for-natural-languagesystems,https://www.ijcai.org/Proceedings/83-2/Papers/010.pdf,natural-language-5-interfaces-and-applications
varieties-of-user-misconceptions-detection-and-correction,https://www.ijcai.org/Proceedings/83-2/Papers/011.pdf,natural-language-5-interfaces-and-applications
the-xcalibur-project-a-natural-language-interface-toexpert-systems,https://www.ijcai.org/Proceedings/83-2/Papers/012.pdf,natural-language-5-interfaces-and-applications
towards-a-computable-model-of-meaning-text-relations-within-a-natural-sublanguage,https://www.ijcai.org/Proceedings/83-2/Papers/013.pdf,natural-language-6-interfaces-and-applications
q-trans-query-translation-into-english,https://www.ijcai.org/Proceedings/83-2/Papers/014.pdf,natural-language-6-interfaces-and-applications
understanding-natural-language-through-parallel-processing-of-syntactic-and-semantic-knowledge-an-application-to-data-base-query,https://www.ijcai.org/Proceedings/83-2/Papers/015.pdf,natural-language-6-interfaces-and-applications
a-framework-for-processing-corrections-in-task-oriented-dialogues,https://www.ijcai.org/Proceedings/83-2/Papers/016.pdf,natural-language-6-interfaces-and-applications
graph-grammar-approach-to-natural-language-parsing-and-understanding,https://www.ijcai.org/Proceedings/83-2/Papers/017.pdf,natural-language-7-parsing-grammar-implementation-and-morphology
articles-and-resource-control,https://www.ijcai.org/Proceedings/83-2/Papers/018.pdf,natural-language-7-parsing-grammar-implementation-and-morphology
activation-based-parsing,https://www.ijcai.org/Proceedings/83-2/Papers/019.pdf,natural-language-7-parsing-grammar-implementation-and-morphology
two-level-model-for-morphological-analysis,https://www.ijcai.org/Proceedings/83-2/Papers/020.pdf,natural-language-7-parsing-grammar-implementation-and-morphology
a-modular-parser-for-french,https://www.ijcai.org/Proceedings/83-2/Papers/021.pdf,natural-language-7-parsing-grammar-implementation-and-morphology
an-object-oriented-parser-for-text-understanding,https://www.ijcai.org/Proceedings/83-2/Papers/022.pdf,natural-language-7-parsing-grammar-implementation-and-morphology
a-prolog-implementation-of-lexical-functional-grammar,https://www.ijcai.org/Proceedings/83-2/Papers/023.pdf,natural-language-9-parsing-grammar-implementation-and-morphology
a-breadth-first-parsing-model,https://www.ijcai.org/Proceedings/83-2/Papers/024.pdf,natural-language-9-parsing-grammar-implementation-and-morphology
sentence-disambiguation-by-a-shift-reduce-parsing-technique,https://www.ijcai.org/Proceedings/83-2/Papers/025.pdf,natural-language-9-parsing-grammar-implementation-and-morphology
word-formation-in-natural-language-processing-systems,https://www.ijcai.org/Proceedings/83-2/Papers/026.pdf,natural-language-9-parsing-grammar-implementation-and-morphology
a-deterministic-syntactic-semantic-parser,https://www.ijcai.org/Proceedings/83-2/Papers/027.pdf,natural-language-9-parsing-grammar-implementation-and-morphology
a-deterministic-parser-with-broad-coverage,https://www.ijcai.org/Proceedings/83-2/Papers/028.pdf,natural-language-9-parsing-grammar-implementation-and-morphology
narrative-complexity-based-on-summarization-algorithms,https://www.ijcai.org/Proceedings/83-2/Papers/029.pdf,natural-language-10-discourse-dialogue-etc
japanese-language-semantic-analyzer-based-on-an-extended-case-frame-model,https://www.ijcai.org/Proceedings/83-2/Papers/030.pdf,natural-language-10-discourse-dialogue-etc
syntax-semantics-and-pragmatics-in-concert-an-incremental-multilevel-approach-in-reconstructing-task-oriented-dialogues,https://www.ijcai.org/Proceedings/83-2/Papers/031.pdf,natural-language-10-discourse-dialogue-etc
event-models-for-recognition-and-natural-language-description-of-events-in-real-world-image-sequences,https://www.ijcai.org/Proceedings/83-2/Papers/032.pdf,natural-language-10-discourse-dialogue-etc
automatic-construction-of-a-knowledge-base-by-analysing-texts-in-natural-language,https://www.ijcai.org/Proceedings/83-2/Papers/033.pdf,natural-language-10-discourse-dialogue-etc
why-good-writing-is-easier-to-understand,https://www.ijcai.org/Proceedings/83-2/Papers/034.pdf,natural-language-10-discourse-dialogue-etc
representation-in-a-domain-independent-planner,https://www.ijcai.org/Proceedings/83-2/Papers/035.pdf,planning-and-search-3
planning-using-a-temporal-world-model,https://www.ijcai.org/Proceedings/83-2/Papers/036.pdf,planning-and-search-3
the-use-of-meta-level-control-for-coordination-in-a-distributed-problem-solving-network,https://www.ijcai.org/Proceedings/83-2/Papers/037.pdf,planning-and-search-3
the-statistical-inference-method-in-heuristic-search-techniques,https://www.ijcai.org/Proceedings/83-2/Papers/038.pdf,planning-and-search-1
searching-to-variable-depth-in-computer-chess,https://www.ijcai.org/Proceedings/83-2/Papers/039.pdf,planning-and-search-1
relative-efficiency-of-alpha-beta-implementations,https://www.ijcai.org/Proceedings/83-2/Papers/040.pdf,planning-and-search-1
strategies-of-cooperation-in-distributed-problem-solving,https://www.ijcai.org/Proceedings/83-2/Papers/041.pdf,planning-and-search-1
a-universal-weak-method,https://www.ijcai.org/Proceedings/83-2/Papers/042.pdf,planning-and-search-1
a-wrinkle-on-satisficing-search-problems,https://www.ijcai.org/Proceedings/83-2/Papers/043.pdf,planning-and-search-1
a-result-on-the-computational-complexity-of-heuristic-estimates-for-the-a-algorithm,https://www.ijcai.org/Proceedings/83-2/Papers/044.pdf,planning-and-search-2
characterizing-search-spaces,https://www.ijcai.org/Proceedings/83-2/Papers/045.pdf,planning-and-search-2
on-a-as-a-special-case-of-ordered-search,https://www.ijcai.org/Proceedings/83-2/Papers/046.pdf,planning-and-search-2
optimal-searches-from-and-and-ornodes,https://www.ijcai.org/Proceedings/83-2/Papers/047.pdf,planning-and-search-2
a-an-efficient-near-admissible-heuristic-search-algorithm,https://www.ijcai.org/Proceedings/83-2/Papers/048.pdf,planning-and-search-2
resolving-observer-motion-by-object-tracking,https://www.ijcai.org/Proceedings/83-2/Papers/049.pdf,robotics-2-motion-planning-and-tracking
a-subdivision-algorithm-configuration-space-for-findpath-with-rotation,https://www.ijcai.org/Proceedings/83-2/Papers/050.pdf,robotics-2-motion-planning-and-tracking
an-algorithm-for-moving-a-computer-controlled-manipulator-while-avoiding-obstacles,https://www.ijcai.org/Proceedings/83-2/Papers/051.pdf,robotics-2-motion-planning-and-tracking
a-framework-for-handling-vision-data-in-an-object-level-robot-language-rapt,https://www.ijcai.org/Proceedings/83-2/Papers/052.pdf,robotics-vision-robot-programming
towards-automatic-error-recovery-in-robot-programs,https://www.ijcai.org/Proceedings/83-2/Papers/053.pdf,robotics-1
knowledge-based-error-recovery-in-industrial-robots,https://www.ijcai.org/Proceedings/83-2/Papers/054.pdf,robotics-1
a-parallel-processor-algorithm-for-robot-route-planning,https://www.ijcai.org/Proceedings/83-2/Papers/055.pdf,robotics-3-mobile-robots-and-programming
a-distributed-control-system-for-the-cmu-rover,https://www.ijcai.org/Proceedings/83-2/Papers/056.pdf,robotics-3-mobile-robots-and-programming
concurrent-programming-of-intelligent-robots,https://www.ijcai.org/Proceedings/83-2/Papers/057.pdf,robotics-3-mobile-robots-and-programming
