title,link,group
neural-computing-on-a-one-dimensional-simd-array,https://www.ijcai.org/Proceedings/89-1/Papers/033.pdf,parallel-and-distributed-processing
the-elint-application-on-poligon-the-architecture-and-performance-of-a-concurrent-blackboard-system,https://www.ijcai.org/Proceedings/89-1/Papers/034.pdf,parallel-and-distributed-processing
the-implementation-of-expert-knowledge-based-systems,https://www.ijcai.org/Proceedings/89-1/Papers/035.pdf,real-time-and-high-performance
knowledge-base-compilation,https://www.ijcai.org/Proceedings/89-1/Papers/036.pdf,real-time-and-high-performance
rapid-retrieval-algorithms-for-case-based-reasoning,https://www.ijcai.org/Proceedings/89-1/Papers/037.pdf,real-time-and-high-performance
minimizing-response-times-in-real-time-planning-and-search,https://www.ijcai.org/Proceedings/89-1/Papers/038.pdf,real-time-and-high-performance
intelligent-monitoring-and-control,https://www.ijcai.org/Proceedings/89-1/Papers/039.pdf,real-time-and-high-performance
input-data-management-in-real-time-al-systems,https://www.ijcai.org/Proceedings/89-1/Papers/040.pdf,real-time-and-high-performance
real-time-al-systems-a-definition-and-an-architecture,https://www.ijcai.org/Proceedings/89-1/Papers/041.pdf,real-time-and-high-performance
node-aggregation-for-distributed-inference-in-bayesian-networks,https://www.ijcai.org/Proceedings/89-1/Papers/042.pdf,search
experimental-evaluation-of-preprocessing-techniques-in-constraint-satisfaction-problems,https://www.ijcai.org/Proceedings/89-1/Papers/043.pdf,search
partial-constraint-satisfaction,https://www.ijcai.org/Proceedings/89-1/Papers/044.pdf,search
an-algebraic-approach-to-constraint-satisfaction-problems,https://www.ijcai.org/Proceedings/89-1/Papers/045.pdf,search
a-comparison-of-atms-and-csp-techniques,https://www.ijcai.org/Proceedings/89-1/Papers/046.pdf,search
fast-recursive-formulations-for-best-first-search-that-allow-controlled-use-of-memory,https://www.ijcai.org/Proceedings/89-1/Papers/047.pdf,search
towards-finding-optimal-solutions-with-non-admissible-heuristics-a-new-technique,https://www.ijcai.org/Proceedings/89-1/Papers/048.pdf,search
constrained-heuristic-search,https://www.ijcai.org/Proceedings/89-1/Papers/049.pdf,search
multi-dimensional-heuristic-searching,https://www.ijcai.org/Proceedings/89-1/Papers/050.pdf,search
the-reason-for-the-benefits-of-minimax-search,https://www.ijcai.org/Proceedings/89-1/Papers/051.pdf,search
generalized-game-trees,https://www.ijcai.org/Proceedings/89-1/Papers/052.pdf,search
on-optimal-game-tree-search-using-rational-meta-reasoning,https://www.ijcai.org/Proceedings/89-1/Papers/053.pdf,search
conspiracy-numbers-and-caching-for-searching-and-or-trees-and-theorem-proving,https://www.ijcai.org/Proceedings/89-1/Papers/054.pdf,search
preprocessing-search-spaces-for-branch-and-bound-search,https://www.ijcai.org/Proceedings/89-1/Papers/055.pdf,automated-deduction
and-or-graphs-applied-to-rue-resolution,https://www.ijcai.org/Proceedings/89-1/Papers/056.pdf,automated-deduction
a-rational-reconstruction-and-extension-of-recursion-analysis,https://www.ijcai.org/Proceedings/89-1/Papers/057.pdf,automated-deduction
recognizing-unnecessary-inference,https://www.ijcai.org/Proceedings/89-1/Papers/058.pdf,automated-deduction
abstract-theorem-proving,https://www.ijcai.org/Proceedings/89-1/Papers/059.pdf,automated-deduction
structuring-computer-generated-proofs,https://www.ijcai.org/Proceedings/89-1/Papers/060.pdf,automated-deduction
a-computational-structure-for-the-propositional-calculus,https://www.ijcai.org/Proceedings/89-1/Papers/061.pdf,automated-deduction
program-derivation-using-analogy,https://www.ijcai.org/Proceedings/89-1/Papers/062.pdf,automated-deduction
logic-programming-with-general-clauses-and-defaults-based-on-model-elimination,https://www.ijcai.org/Proceedings/89-1/Papers/063.pdf,automated-deduction
reducing-the-derivation-of-redundant-clauses-in-reasoning-systems,https://www.ijcai.org/Proceedings/89-1/Papers/064.pdf,automated-deduction
explanation-based-program-transformation,https://www.ijcai.org/Proceedings/89-1/Papers/065.pdf,automated-deduction
the-specialization-and-transformation-of-constructive-existence-proofs,https://www.ijcai.org/Proceedings/89-1/Papers/066.pdf,automated-deduction
on-wu-s-method-for-proving-constructive-geometric-theorems,https://www.ijcai.org/Proceedings/89-1/Papers/067.pdf,automated-deduction
on-the-decidability-of-formulae-involving-continuous-and-closed-functions,https://www.ijcai.org/Proceedings/89-1/Papers/068.pdf,automated-deduction
an-approximate-solver-for-symbolic-equations,https://www.ijcai.org/Proceedings/89-1/Papers/069.pdf,automated-deduction
lock-linear-lambda-paramodulation-in-operator-fuzzy-logic,https://www.ijcai.org/Proceedings/89-1/Papers/070.pdf,automated-deduction
modal-theorem-proving-an-equational-viewpoint,https://www.ijcai.org/Proceedings/89-1/Papers/071.pdf,automated-deduction
extending-reflective-architectures,https://www.ijcai.org/Proceedings/89-1/Papers/072.pdf,automated-deduction
maximum-entropy-in-nilsson-s-probabilistic-logic,https://www.ijcai.org/Proceedings/89-1/Papers/073.pdf,automated-deduction
how-to-represent-opaque-sentences-in-first-order-logic,https://www.ijcai.org/Proceedings/89-1/Papers/074.pdf,automated-deduction
a-theorem-prover-for-prioritized-circumscription,https://www.ijcai.org/Proceedings/89-1/Papers/075.pdf,automated-deduction
circumscribing-equality,https://www.ijcai.org/Proceedings/89-1/Papers/077.pdf,automated-deduction
a-computational-framework-for-granularity-and-its-application-to-educational-diagnosis,https://www.ijcai.org/Proceedings/89-1/Papers/078.pdf,intelligent-tutoring-systems
the-generation-of-critical-problems-by-abstract-interpretations-of-student-models,https://www.ijcai.org/Proceedings/89-1/Papers/079.pdf,intelligent-tutoring-systems
generating-causal-explanation-from-a-cardiovascular-simulation,https://www.ijcai.org/Proceedings/89-1/Papers/080.pdf,intelligent-tutoring-systems
focus-of-control-through-goal-relationships,https://www.ijcai.org/Proceedings/89-1/Papers/081.pdf,cognitive-models
opportunistic-memory,https://www.ijcai.org/Proceedings/89-1/Papers/082.pdf,cognitive-models
an-adaptive-model-of-decision-making-in-planning,https://www.ijcai.org/Proceedings/89-1/Papers/082a.pdf,cognitive-models
argumentation-planning-other-agents-plans,https://www.ijcai.org/Proceedings/89-1/Papers/083.pdf,cognitive-models
combining-case-based-and-rule-based-reasoning-a-heuristic-approach,https://www.ijcai.org/Proceedings/89-1/Papers/084.pdf,cognitive-models
generating-facts-from-opinions-with-information-source-models,https://www.ijcai.org/Proceedings/89-1/Papers/085.pdf,cognitive-models
defining-salience-in-case-based-arguments,https://www.ijcai.org/Proceedings/89-1/Papers/086.pdf,cognitive-models
simulating-student-programmers,https://www.ijcai.org/Proceedings/89-1/Papers/087.pdf,cognitive-models
the-correction-machine-formulating-explanations-for-user-misconceptions,https://www.ijcai.org/Proceedings/89-1/Papers/088.pdf,cognitive-models
learning-to-diagnose-by-doing,https://www.ijcai.org/Proceedings/89-1/Papers/089.pdf,cognitive-models
focusing-attention-for-observational-learning-the-importance-of-context,https://www.ijcai.org/Proceedings/89-1/Papers/090.pdf,cognitive-models
neural-net-implementation-of-complex-symbol-processing-in-a-mental-model-approach-to-syllogistic-reasoning,https://www.ijcai.org/Proceedings/89-1/Papers/091.pdf,cognitive-models
a-probabilistic-approach-to-marker-propagation,https://www.ijcai.org/Proceedings/89-1/Papers/092.pdf,cognitive-models
automated-synthesis-of-constrained-generators,https://www.ijcai.org/Proceedings/89-1/Papers/093.pdf,machine-learning
using-and-refining-simplifications-explanation-based-learning-of-plans-in-intractable-domains,https://www.ijcai.org/Proceedings/89-1/Papers/094.pdf,machine-learning
towards-a-general-framework-for-composing-disjunctive-and-iterative-macro-operators,https://www.ijcai.org/Proceedings/89-1/Papers/095.pdf,machine-learning
selective-learning-of-macro-operators-with-perfect-causality,https://www.ijcai.org/Proceedings/89-1/Papers/096.pdf,machine-learning
learning-subgoal-sequences-for-planning,https://www.ijcai.org/Proceedings/89-1/Papers/097.pdf,machine-learning
a-study-of-empirical-learning-for-an-involved-problem,https://www.ijcai.org/Proceedings/89-1/Papers/098.pdf,machine-learning
a-problem-space-approach-to-expert-system-specification,https://www.ijcai.org/Proceedings/89-1/Papers/099.pdf,machine-learning
on-the-road-to-automatic-knowledge-engineering,https://www.ijcai.org/Proceedings/89-1/Papers/100.pdf,machine-learning
comparing-the-conceptual-systems-of-experts,https://www.ijcai.org/Proceedings/89-1/Papers/101.pdf,machine-learning
learning-dnf-by-decision-trees,https://www.ijcai.org/Proceedings/89-1/Papers/102.pdf,machine-learning
constructive-induction-on-decision-trees,https://www.ijcai.org/Proceedings/89-1/Papers/103.pdf,machine-learning
principled-constructive-induction,https://www.ijcai.org/Proceedings/89-1/Papers/104.pdf,machine-learning
improving-efficiency-by-learning-intermediate-concepts,https://www.ijcai.org/Proceedings/89-1/Papers/105.pdf,machine-learning
coping-with-uncertainty-in-map-learning,https://www.ijcai.org/Proceedings/89-1/Papers/106.pdf,machine-learning
learning-novel-domains-through-curiosity-and-conjecture,https://www.ijcai.org/Proceedings/89-1/Papers/107.pdf,machine-learning
rule-creation-and-rule-learning-through-environmental-exploration,https://www.ijcai.org/Proceedings/89-1/Papers/108.pdf,machine-learning
abstraction-in-problem-solving-and-learning,https://www.ijcai.org/Proceedings/89-1/Papers/109.pdf,machine-learning
acquiring-recursive-concepts-with-explanation-based-learning,https://www.ijcai.org/Proceedings/89-1/Papers/110.pdf,machine-learning
lazy-explanation-based-learning-a-solution-to-the-intractable-theory-problem,https://www.ijcai.org/Proceedings/89-1/Papers/111.pdf,machine-learning
discovering-admissible-heuristics-by-abstracting-and-optimizing-a-transformational-approach,https://www.ijcai.org/Proceedings/89-1/Papers/112.pdf,machine-learning
induction-in-an-abstraction-space-a-form-of-constructive-induction,https://www.ijcai.org/Proceedings/89-1/Papers/113.pdf,machine-learning
detecting-and-correcting-errors-of-omission-after-explanation-based-learning,https://www.ijcai.org/Proceedings/89-1/Papers/114.pdf,machine-learning
an-integrated-characterization-and-discrimination-scheme-to-improve-learning-efficiency-in-large-data-sets,https://www.ijcai.org/Proceedings/89-1/Papers/115.pdf,machine-learning
the-effect-of-rule-use-on-the-utility-of-explanation-based-learning,https://www.ijcai.org/Proceedings/89-1/Papers/116.pdf,machine-learning
eliminating-expensive-chunks-by-restricting-expressiveness,https://www.ijcai.org/Proceedings/89-1/Papers/117.pdf,machine-learning
utilization-filtering-a-method-for-reducing-the-inherent-harmfulncss-of-deductively-learned-knowledge,https://www.ijcai.org/Proceedings/89-1/Papers/118.pdf,machine-learning
incorporating-redundant-learned-rules-a-preliminary-formal-analysis-of-ebl,https://www.ijcai.org/Proceedings/89-1/Papers/119.pdf,machine-learning
representation-and-hidden-bias-ii-eliminating-defining-length-bias-in-genetic-search-via-shuffle-crossover,https://www.ijcai.org/Proceedings/89-1/Papers/120.pdf,machine-learning
alternatives-for-classifier-system-credit-assignment,https://www.ijcai.org/Proceedings/89-1/Papers/121.pdf,machine-learning
training-feedforward-neural-networks-using-genetic-algorithms,https://www.ijcai.org/Proceedings/89-1/Papers/122.pdf,machine-learning
hierarchical-genetic-algorithms-operating-on-populations-of-computer-programs,https://www.ijcai.org/Proceedings/89-1/Papers/123.pdf,machine-learning
an-experimental-comparison-of-symbolic-and,https://www.ijcai.org/Proceedings/89-1/Papers/124.pdf,machine-learning
an-empirical-comparison-of-pattern-recognition-neural-nets-and-machine-learning-classification,https://www.ijcai.org/Proceedings/89-1/Papers/125.pdf,machine-learning
an-empirical-comparison-of-id3-and-back-propagation,https://www.ijcai.org/Proceedings/89-1/Papers/126.pdf,machine-learning
noise-tolerant-instance-based-learning-algorithms,https://www.ijcai.org/Proceedings/89-1/Papers/127.pdf,machine-learning
generating-better-decision-trees,https://www.ijcai.org/Proceedings/89-1/Papers/128.pdf,machine-learning
building-robust-learning-systems-by-combining-induction-and-optimization,https://www.ijcai.org/Proceedings/89-1/Papers/129.pdf,machine-learning
concept-learning-and-the-problem-of-small-disjuncts,https://www.ijcai.org/Proceedings/89-1/Papers/130.pdf,machine-learning
chemical-analogies-two-kinds-of-explanation,https://www.ijcai.org/Proceedings/89-1/Papers/131.pdf,machine-learning
noise-tolerant-conceptual-clustering,https://www.ijcai.org/Proceedings/89-1/Papers/132.pdf,machine-learning
concept-formation-by-incremental-conceptual-clustering,https://www.ijcai.org/Proceedings/89-1/Papers/133.pdf,machine-learning
a-critique-of-the-valiant-model,https://www.ijcai.org/Proceedings/89-1/Papers/134.pdf,machine-learning
the-minimum-description-length-principle-and-its-application-to-online-learning-of-handprinted-characters,https://www.ijcai.org/Proceedings/89-1/Papers/135.pdf,machine-learning
towards-friendly-concept-learners,https://www.ijcai.org/Proceedings/89-1/Papers/136.pdf,machine-learning
sometimes-updates-are-circumscription,https://www.ijcai.org/Proceedings/89-2/Papers/001.pdf,planning-scheduling-reasoning-about-actions
things-that-change-by-themselves,https://www.ijcai.org/Proceedings/89-2/Papers/002.pdf,planning-scheduling-reasoning-about-actions
a-formal-account-of-self-knowledge-and-action,https://www.ijcai.org/Proceedings/89-2/Papers/003.pdf,planning-scheduling-reasoning-about-actions
constraint-satisfaction-with-delayed-evaluation,https://www.ijcai.org/Proceedings/89-2/Papers/004.pdf,planning-scheduling-reasoning-about-actions
constraint-posting-for-verifying-vlsi-circuits,https://www.ijcai.org/Proceedings/89-2/Papers/005.pdf,planning-scheduling-reasoning-about-actions
temporally-coarse-representation-of-behavior-for-model-based-troubleshooting-of-digital-circuits,https://www.ijcai.org/Proceedings/89-2/Papers/006.pdf,planning-scheduling-reasoning-about-actions
filter-preferential-entailment-for-the-logic-of-action-in-almost-continuous-worlds,https://www.ijcai.org/Proceedings/89-2/Papers/007.pdf,planning-scheduling-reasoning-about-actions
a-parallel-algorithm-for-statistical-belief-refinement-and-its-use-in-causal-reasoning,https://www.ijcai.org/Proceedings/89-2/Papers/008.pdf,planning-scheduling-reasoning-about-actions
temporal-projection-and-explanation,https://www.ijcai.org/Proceedings/89-2/Papers/009.pdf,planning-scheduling-reasoning-about-actions
negotiation-and-task-sharing-among-autonomous-agents-in-cooperative-domains,https://www.ijcai.org/Proceedings/89-2/Papers/010.pdf,planning-scheduling-reasoning-about-actions
on-cooperation-in-a-multi-entity-model,https://www.ijcai.org/Proceedings/89-2/Papers/011.pdf,planning-scheduling-reasoning-about-actions
ascribing-plans-to-agents,https://www.ijcai.org/Proceedings/89-2/Papers/012.pdf,planning-scheduling-reasoning-about-actions
ordering-problem-subgoals,https://www.ijcai.org/Proceedings/89-2/Papers/013.pdf,planning-scheduling-reasoning-about-actions
towards-a-theory-of-conflict-detection-and-resolution-in-nonlinear-plans,https://www.ijcai.org/Proceedings/89-2/Papers/014.pdf,planning-scheduling-reasoning-about-actions
control-of-refitting-during-plan-reuse,https://www.ijcai.org/Proceedings/89-2/Papers/015.pdf,planning-scheduling-reasoning-about-actions
a-model-of-planning-for-plan-efficiency-taking-advantage-of-operator-overlap,https://www.ijcai.org/Proceedings/89-2/Papers/016.pdf,planning-scheduling-reasoning-about-actions
time-for-action-on-the-relation-between-time-knowledge-and-action,https://www.ijcai.org/Proceedings/89-2/Papers/017.pdf,planning-scheduling-reasoning-about-actions
coal-ordering-in-partially-ordered-plans,https://www.ijcai.org/Proceedings/89-2/Papers/018.pdf,planning-scheduling-reasoning-about-actions
minimal-change-and-maximal-coherence-a-basis-for-belief-revision-and-reasoning-about-actions,https://www.ijcai.org/Proceedings/89-2/Papers/019.pdf,planning-scheduling-reasoning-about-actions
decision-making-in-an-embedded-reasoning-system,https://www.ijcai.org/Proceedings/89-2/Papers/020.pdf,planning-scheduling-reasoning-about-actions
solving-time-dependent-planning-problems,https://www.ijcai.org/Proceedings/89-2/Papers/021.pdf,planning-scheduling-reasoning-about-actions
a-model-for-projection-and-action,https://www.ijcai.org/Proceedings/89-2/Papers/022.pdf,planning-scheduling-reasoning-about-actions
the-dynamics-of-action-selection,https://www.ijcai.org/Proceedings/89-2/Papers/023.pdf,planning-scheduling-reasoning-about-actions
a-planning-scheduling-methodology-for-the-constrained-resource-problem,https://www.ijcai.org/Proceedings/89-2/Papers/024.pdf,planning-scheduling-reasoning-about-actions
a-reactive-scheduling-agent,https://www.ijcai.org/Proceedings/89-2/Papers/025.pdf,planning-scheduling-reasoning-about-actions
constraint-satisfiability-algorithms-for-interactive-student-scheduling,https://www.ijcai.org/Proceedings/89-2/Papers/026.pdf,planning-scheduling-reasoning-about-actions
a-maneuvering-board-approach-to-path-planning-with-moving-obstacles,https://www.ijcai.org/Proceedings/89-2/Papers/027.pdf,planning-scheduling-reasoning-about-actions
neuroplanners-and-their-application-to-eyes-head-neck-coordination,https://www.ijcai.org/Proceedings/89-2/Papers/028.pdf,planning-scheduling-reasoning-about-actions
motion-planning-of-multi-joint-robotic-arm-with-topological-dimension-reduction-method,https://www.ijcai.org/Proceedings/89-2/Papers/029.pdf,planning-scheduling-reasoning-about-actions
representations-of-assembly-sequences,https://www.ijcai.org/Proceedings/89-2/Papers/030.pdf,planning-scheduling-reasoning-about-actions
preferred-subtheories-an-extended-logical-framework-for-default-reasoning,https://www.ijcai.org/Proceedings/89-2/Papers/031.pdf,planning-scheduling-reasoning-about-actions
a-correct-non-monotonic-atms,https://www.ijcai.org/Proceedings/89-2/Papers/032.pdf,planning-scheduling-reasoning-about-actions
prediction-is-deduction-but-explanation-is-abduction,https://www.ijcai.org/Proceedings/89-2/Papers/033.pdf,planning-scheduling-reasoning-about-actions
a-knowledge-level-account-of-abduction-hector,https://www.ijcai.org/Proceedings/89-2/Papers/034.pdf,planning-scheduling-reasoning-about-actions
outline-of-a-naive-semantics-for-reasoning-with-qualitative-linguistic-information,https://www.ijcai.org/Proceedings/89-2/Papers/035.pdf,planning-scheduling-reasoning-about-actions
a-semantics-for-probabilistic-quantifier-free-first-order-languages-with-particularapplication-to-story-understanding,https://www.ijcai.org/Proceedings/89-2/Papers/036.pdf,planning-scheduling-reasoning-about-actions
hugin-a-shell-for-building-bayesian-belief-universes-for-expert-systems,https://www.ijcai.org/Proceedings/89-2/Papers/037.pdf,planning-scheduling-reasoning-about-actions
negative-reasoning-using-inheritance,https://www.ijcai.org/Proceedings/89-2/Papers/038.pdf,planning-scheduling-reasoning-about-actions
an-evidence-based-framework-for-a-theory-of-inheritance,https://www.ijcai.org/Proceedings/89-2/Papers/039.pdf,planning-scheduling-reasoning-about-actions
on-the-declarative-semantics-of-inheritance-networks,https://www.ijcai.org/Proceedings/89-2/Papers/040.pdf,planning-scheduling-reasoning-about-actions
a-modest-but-semantically-well-founded-inheritance-reasoner,https://www.ijcai.org/Proceedings/89-2/Papers/041.pdf,planning-scheduling-reasoning-about-actions
measure-free-conditioning-probability-and-non-monotonic-reasoning,https://www.ijcai.org/Proceedings/89-2/Papers/042.pdf,planning-scheduling-reasoning-about-actions
an-analysis-of-atms-based-techniques-for-computing,https://www.ijcai.org/Proceedings/89-2/Papers/043.pdf,planning-scheduling-reasoning-about-actions
reflection-and-action-under-scarce-resources-theoretical-principles-and-empirical-study,https://www.ijcai.org/Proceedings/89-2/Papers/044.pdf,planning-scheduling-reasoning-about-actions
qualitative-reasoning-of-bayesian-belief-using-meta-knowledge,https://www.ijcai.org/Proceedings/89-2/Papers/045.pdf,planning-scheduling-reasoning-about-actions
a-semantical-approach-to-stable-inheritance-reasoning,https://www.ijcai.org/Proceedings/89-2/Papers/046.pdf,planning-scheduling-reasoning-about-actions
the-tractability-of-path-based-inheritance,https://www.ijcai.org/Proceedings/89-2/Papers/047.pdf,planning-scheduling-reasoning-about-actions
vivid-knowledge-and-tractable-reasoning,https://www.ijcai.org/Proceedings/89-2/Papers/048.pdf,planning-scheduling-reasoning-about-actions
skeptical-inheritance-computing-the-intersection-of-credulous-extensions,https://www.ijcai.org/Proceedings/89-2/Papers/049.pdf,planning-scheduling-reasoning-about-actions
uncertainty-belief-and-probability-ronald,https://www.ijcai.org/Proceedings/89-2/Papers/050.pdf,knowledge-representation
belief-as-defeasible-knowledge,https://www.ijcai.org/Proceedings/89-2/Papers/051.pdf,knowledge-representation
using-global-properties-for-qualitative-reasoning-a-qualitative-systemtheory,https://www.ijcai.org/Proceedings/89-2/Papers/052.pdf,knowledge-representation
perturbation-analysis-with-qualitative-models,https://www.ijcai.org/Proceedings/89-2/Papers/053.pdf,knowledge-representation
stochastic-analysis-of-qualitative-dynamics,https://www.ijcai.org/Proceedings/89-2/Papers/054.pdf,knowledge-representation
constraint-reasoning-based-on-interval-arithmetic,https://www.ijcai.org/Proceedings/89-2/Papers/055.pdf,knowledge-representation
relating-the-tms-to-autoepistemic-logic,https://www.ijcai.org/Proceedings/89-2/Papers/056.pdf,knowledge-representation
on-the-relation-between-truth-maintenance-and-autoepistemic-logic,https://www.ijcai.org/Proceedings/89-2/Papers/057.pdf,knowledge-representation
on-the-relation-between-autoepistemic-logic-and-circumscription,https://www.ijcai.org/Proceedings/89-2/Papers/058.pdf,knowledge-representation
using-a-feature-algebra-for-reasoning-about-geometric-feature-interactions,https://www.ijcai.org/Proceedings/89-2/Papers/059.pdf,knowledge-representation
automated-physical-modeling,https://www.ijcai.org/Proceedings/89-2/Papers/060.pdf,knowledge-representation
a-focused-context-sensitive-approach-to-monitoring,https://www.ijcai.org/Proceedings/89-2/Papers/061.pdf,knowledge-representation
model-based-monitoring-of-dynamic-systems,https://www.ijcai.org/Proceedings/89-2/Papers/062.pdf,knowledge-representation
approximation-of-indistinct-concepts,https://www.ijcai.org/Proceedings/89-2/Papers/063.pdf,knowledge-representation
anastasil-a-hybrid-know-ledge-based-system-for-document-layout-analysis,https://www.ijcai.org/Proceedings/89-2/Papers/064.pdf,knowledge-representation
temporal-matching-recognizing-dynamic-situations-from-discrete-measurements,https://www.ijcai.org/Proceedings/89-2/Papers/065.pdf,knowledge-representation
the-orders-of-magnitude-models-as-qualitative-algebras,https://www.ijcai.org/Proceedings/89-2/Papers/066.pdf,knowledge-representation
processes-at-discontinuities,https://www.ijcai.org/Proceedings/89-2/Papers/067.pdf,knowledge-representation
introducing-actions-into-qualitative-simulation,https://www.ijcai.org/Proceedings/89-2/Papers/068.pdf,knowledge-representation
the-thought-experiment-approach-to-qualitative-physics,https://www.ijcai.org/Proceedings/89-2/Papers/069.pdf,knowledge-representation
the-logic-of-time-structures-temporal-and-nonmonotonic-features,https://www.ijcai.org/Proceedings/89-2/Papers/070.pdf,knowledge-representation
approximation-algorithms-for-temporal-reasoning,https://www.ijcai.org/Proceedings/89-2/Papers/071.pdf,knowledge-representation
managing-efficiently-temporal-relations-through-indexed-spanning-trees,https://www.ijcai.org/Proceedings/89-2/Papers/072.pdf,knowledge-representation
normality-and-faults-in-logic-based-diagnosis,https://www.ijcai.org/Proceedings/89-2/Papers/073.pdf,knowledge-representation
a-theory-of-diagnosis-for-incomplete-causal-models,https://www.ijcai.org/Proceedings/89-2/Papers/074.pdf,knowledge-representation
physical-negation-integrating-fault-models-into-the-general-diagnostic-engine,https://www.ijcai.org/Proceedings/89-2/Papers/075.pdf,knowledge-representation
diagnosis-with-behavioral-modes,https://www.ijcai.org/Proceedings/89-2/Papers/076.pdf,knowledge-representation
reasoning-about-kinematic-topology,https://www.ijcai.org/Proceedings/89-2/Papers/077.pdf,knowledge-representation
simplification-and-abstraction-of-kinematic-behaviors,https://www.ijcai.org/Proceedings/89-2/Papers/078.pdf,knowledge-representation
reasoning-about-hidden-mechanisms,https://www.ijcai.org/Proceedings/89-2/Papers/079.pdf,knowledge-representation
a-diagnostic-algorithm-based-on-models-at-different-level-of-abstraction,https://www.ijcai.org/Proceedings/89-2/Papers/080.pdf,knowledge-representation
experience-learning-in-model-based-diagnostic-systems,https://www.ijcai.org/Proceedings/89-2/Papers/081.pdf,knowledge-representation
candidate-ordering-and-elimination-in-model-based-fault-diagnosis,https://www.ijcai.org/Proceedings/89-2/Papers/082.pdf,knowledge-representation
