title,main link,supplemental link
size-regularized-cut-for-data-clustering,http://papers.nips.cc/paper/2902-size-regularized-cut-for-data-clustering.pdf,
learning-from-data-of-variable-quality,http://papers.nips.cc/paper/2920-learning-from-data-of-variable-quality.pdf,
efficient-estimation-of-hidden-state-dynamics-from-spike-trains,http://papers.nips.cc/paper/2886-efficient-estimation-of-hidden-state-dynamics-from-spike-trains.pdf,
coarse-sample-complexity-bounds-for-active-learning,http://papers.nips.cc/paper/2943-coarse-sample-complexity-bounds-for-active-learning.pdf,
norepinephrine-and-neural-interrupts,http://papers.nips.cc/paper/2752-norepinephrine-and-neural-interrupts.pdf,
fast-krylov-methods-for-n-body-learning,error,error
the-forgetron-a-kernel-based-perceptron-on-a-fixed-budget,http://papers.nips.cc/paper/2806-the-forgetron-a-kernel-based-perceptron-on-a-fixed-budget.pdf,
data-driven-online-to-batch-conversions,http://papers.nips.cc/paper/2775-data-driven-online-to-batch-conversions.pdf,
beyond-gaussian-processes-on-the-distributions-of-infinite-networks,http://papers.nips.cc/paper/2869-beyond-gaussian-processes-on-the-distributions-of-infinite-networks.pdf,
generalized-nonnegative-matrix-approximations-with-bregman-divergences,http://papers.nips.cc/paper/2757-generalized-nonnegative-matrix-approximations-with-bregman-divergences.pdf,
an-application-of-markov-random-fields-to-range-sensing,http://papers.nips.cc/paper/2837-an-application-of-markov-random-fields-to-range-sensing.pdf,
transfer-learning-for-text-classification,http://papers.nips.cc/paper/2843-transfer-learning-for-text-classification.pdf,
a-theoretical-analysis-of-robust-coding-over-noisy-overcomplete-channels,http://papers.nips.cc/paper/2867-a-theoretical-analysis-of-robust-coding-over-noisy-overcomplete-channels.pdf,
optimizing-spatio-temporal-filters-for-improving-brain-computer-interfacing,http://papers.nips.cc/paper/2836-optimizing-spatio-temporal-filters-for-improving-brain-computer-interfacing.pdf,
correcting-sample-selection-bias-in-maximum-entropy-density-estimation,http://papers.nips.cc/paper/2929-correcting-sample-selection-bias-in-maximum-entropy-density-estimation.pdf,
searching-for-character-models,http://papers.nips.cc/paper/2919-searching-for-character-models.pdf,
hierarchical-linear-constant-time-slam-using-particle-filters-for-dense-maps,error,error
learning-to-control-an-octopus-arm-with-gaussian-process-temporal-difference-methods,http://papers.nips.cc/paper/2785-learning-to-control-an-octopus-arm-with-gaussian-process-temporal-difference-methods.pdf,
two-view-learning-svm-2k-theory-and-practice,http://papers.nips.cc/paper/2829-two-view-learning-svm-2k-theory-and-practice.pdf,
robust-design-of-biological-experiments,error,error
pattern-recognition-from-one-example-by-chopping,http://papers.nips.cc/paper/2838-pattern-recognition-from-one-example-by-chopping.pdf,
mixture-modeling-by-affinity-propagation,error,error
statistical-convergence-of-kernel-cca,http://papers.nips.cc/paper/2891-statistical-convergence-of-kernel-cca.pdf,
learning-rankings-via-convex-hull-separation,http://papers.nips.cc/paper/2804-learning-rankings-via-convex-hull-separation.pdf,
a-connectionist-model-for-constructive-modal-reasoning,http://papers.nips.cc/paper/2931-a-connectionist-model-for-constructive-modal-reasoning.pdf,
large-scale-multiclass-transduction,error,error
products-of-edge-perts,http://papers.nips.cc/paper/2797-products-of-edge-perts.pdf,
fast-biped-walking-with-a-reflexive-controller-and-real-time-policy-searching,http://papers.nips.cc/paper/2769-fast-biped-walking-with-a-reflexive-controller-and-real-time-policy-searching.pdf,
bayesian-sets,http://papers.nips.cc/paper/2817-bayesian-sets.pdf,
query-by-committee-made-real,http://papers.nips.cc/paper/2916-query-by-committee-made-real.pdf,
metric-learning-by-collapsing-classes,http://papers.nips.cc/paper/2947-metric-learning-by-collapsing-classes.pdf,
interpolating-between-types-and-tokens-by-estimating-power-law-generators,error,error
a-probabilistic-interpretation-of-svms-with-an-application-to-unbalanced-classification,http://papers.nips.cc/paper/2763-a-probabilistic-interpretation-of-svms-with-an-application-to-unbalanced-classification.pdf,
infinite-latent-feature-models-and-the-indian-buffet-process,http://papers.nips.cc/paper/2882-infinite-latent-feature-models-and-the-indian-buffet-process.pdf,
computing-the-solution-path-for-the-regularized-support-vector-regression,error,error
hot-coupling-a-particle-approach-to-inference-and-normalization-on-pairwise-undirected-graphs,http://papers.nips.cc/paper/2788-hot-coupling-a-particle-approach-to-inference-and-normalization-on-pairwise-undirected-graphs.pdf,
tensor-subspace-analysis,error,error
laplacian-score-for-feature-selection,http://papers.nips.cc/paper/2909-laplacian-score-for-feature-selection.pdf,
inferring-motor-programs-from-images-of-handwritten-digits,http://papers.nips.cc/paper/2937-inferring-motor-programs-from-images-of-handwritten-digits.pdf,
response-analysis-of-neuronal-population-with-synaptic-depression,error,error
non-iterative-estimation-with-perturbed-gaussian-markov-processes,error,error
learning-cue-invariant-visual-responses,http://papers.nips.cc/paper/2939-learning-cue-invariant-visual-responses.pdf,
bayesian-surprise-attracts-human-attention,http://papers.nips.cc/paper/2822-bayesian-surprise-attracts-human-attention.pdf,
efficient-estimation-of-ooms,http://papers.nips.cc/paper/2872-efficient-estimation-of-ooms.pdf,
representing-part-whole-relationships-in-recurrent-neural-networks,http://papers.nips.cc/paper/2765-representing-part-whole-relationships-in-recurrent-neural-networks.pdf,
a-probabilistic-approach-for-optimizing-spectral-clustering,http://papers.nips.cc/paper/2952-a-probabilistic-approach-for-optimizing-spectral-clustering.pdf,
walk-sum-interpretation-and-analysis-of-gaussian-belief-propagation,error,error
using-epitomes-to-model-genetic-diversity-rational-design-of-hiv-vaccine-cocktails,http://papers.nips.cc/paper/2895-using-epitomes-to-model-genetic-diversity-rational-design-of-hiv-vaccine-cocktails.pdf,
integrate-and-fire-models-with-adaptation-are-good-enough,http://papers.nips.cc/paper/2858-integrate-and-fire-models-with-adaptation-are-good-enough.pdf,
generalization-error-bounds-for-aggregation-by-mirror-descent-with-averaging,http://papers.nips.cc/paper/2779-generalization-error-bounds-for-aggregation-by-mirror-descent-with-averaging.pdf,
from-batch-to-transductive-online-learning,http://papers.nips.cc/paper/2755-from-batch-to-transductive-online-learning.pdf,
worst-case-bounds-for-gaussian-process-models,http://papers.nips.cc/paper/2798-worst-case-bounds-for-gaussian-process-models.pdf,
hyperparameter-and-kernel-learning-for-graph-based-semi-supervised-classification,http://papers.nips.cc/paper/2932-hyperparameter-and-kernel-learning-for-graph-based-semi-supervised-classification.pdf,
is-early-vision-optimized-for-extracting-higher-order-dependencies,http://papers.nips.cc/paper/2901-is-early-vision-optimized-for-extracting-higher-order-dependencies.pdf,
a-matching-pursuit-approach-to-sparse-gaussian-process-regression,http://papers.nips.cc/paper/2862-a-matching-pursuit-approach-to-sparse-gaussian-process-regression.pdf,
benchmarking-non-parametric-statistical-tests,http://papers.nips.cc/paper/2846-benchmarking-non-parametric-statistical-tests.pdf,
robust-fisher-discriminant-analysis,http://papers.nips.cc/paper/2792-robust-fisher-discriminant-analysis.pdf,
measuring-shared-information-and-coordinated-activity-in-neuronal-networks,http://papers.nips.cc/paper/2876-measuring-shared-information-and-coordinated-activity-in-neuronal-networks.pdf,
inference-with-minimal-communication-a-decision-theoretic-variational-approach,http://papers.nips.cc/paper/2811-inference-with-minimal-communication-a-decision-theoretic-variational-approach.pdf,
generalization-in-clustering-with-unobserved-features,http://papers.nips.cc/paper/2896-generalization-in-clustering-with-unobserved-features.pdf,
variable-kd-tree-algorithms-for-spatial-pattern-search-and-discovery,http://papers.nips.cc/paper/2915-variable-kd-tree-algorithms-for-spatial-pattern-search-and-discovery.pdf,
assessing-approximations-for-gaussian-process-classification,http://papers.nips.cc/paper/2903-assessing-approximations-for-gaussian-process-classification.pdf,
rodeo-sparse-nonparametric-regression-in-high-dimensions,http://papers.nips.cc/paper/2808-rodeo-sparse-nonparametric-regression-in-high-dimensions.pdf,
fixing-two-weaknesses-of-the-spectral-method,http://papers.nips.cc/paper/2766-fixing-two-weaknesses-of-the-spectral-method.pdf,
fusion-of-similarity-data-in-clustering,http://papers.nips.cc/paper/2880-fusion-of-similarity-data-in-clustering.pdf,
a-pac-bayes-approach-to-the-set-covering-machine,http://papers.nips.cc/paper/2844-a-pac-bayes-approach-to-the-set-covering-machine.pdf,
off-road-obstacle-avoidance-through-end-to-end-learning,http://papers.nips.cc/paper/2847-off-road-obstacle-avoidance-through-end-to-end-learning.pdf,
dual-tree-fast-gauss-transforms,http://papers.nips.cc/paper/2928-dual-tree-fast-gauss-transforms.pdf,
cmol-crossnets-possible-neuromorphic-nanoelectronic-circuits,error,error
a-criterion-for-the-convergence-of-learning-with-spike-timing-dependent-plasticity,error,error
dynamical-synapses-give-rise-to-a-power-law-distribution-of-neuronal-avalanches,http://papers.nips.cc/paper/2750-dynamical-synapses-give-rise-to-a-power-law-distribution-of-neuronal-avalanches.pdf,
from-lasso-regression-to-feature-vector-machine,http://papers.nips.cc/paper/2863-from-lasso-regression-to-feature-vector-machine.pdf,
location-based-activity-recognition,http://papers.nips.cc/paper/2911-location-based-activity-recognition.pdf,
radial-basis-function-network-for-multi-task-learning,http://papers.nips.cc/paper/2907-radial-basis-function-network-for-multi-task-learning.pdf,
asymptotics-of-gaussian-regularized-least-squares,http://papers.nips.cc/paper/2828-asymptotics-of-gaussian-regularized-least-squares.pdf,
efficient-unsupervised-learning-for-localization-and-detection-in-object-categories,error,error
convergence-and-consistency-of-regularized-boosting-algorithms-with-stationary-b-mixing-observations,http://papers.nips.cc/paper/2790-convergence-and-consistency-of-regularized-boosting-algorithms-with-stationary-b-mixing-observations.pdf,
ideal-observers-for-detecting-motion-correspondence-noise,http://papers.nips.cc/paper/2807-ideal-observers-for-detecting-motion-correspondence-noise.pdf,
principles-of-real-time-computing-with-feedback-applied-to-cortical-microcircuit-models,http://papers.nips.cc/paper/2864-principles-of-real-time-computing-with-feedback-applied-to-cortical-microcircuit-models.pdf,
value-function-approximation-with-diffusion-wavelets-and-laplacian-eigenfunctions,error,error
noise-and-the-two-thirds-power-law,http://papers.nips.cc/paper/2874-noise-and-the-two-thirds-power-law.pdf,
modeling-memory-transfer-and-saving-in-cerebellar-motor-learning,http://papers.nips.cc/paper/2873-modeling-memory-transfer-and-saving-in-cerebellar-motor-learning.pdf,
an-exploration-exploitation-model-based-on-norepinepherine-and-dopamine-activity,error,error
online-discovery-and-learning-of-predictive-state-representations,http://papers.nips.cc/paper/2883-online-discovery-and-learning-of-predictive-state-representations.pdf,
an-alternative-infinite-mixture-of-gaussian-process-experts,http://papers.nips.cc/paper/2768-an-alternative-infinite-mixture-of-gaussian-process-experts.pdf,
unbiased-estimator-of-shape-parameter-for-spiking-irregularities-under-changing-environments,http://papers.nips.cc/paper/2897-unbiased-estimator-of-shape-parameter-for-spiking-irregularities-under-changing-environments.pdf,
consensus-propagation,http://papers.nips.cc/paper/2913-consensus-propagation.pdf,
context-as-filtering,http://papers.nips.cc/paper/2887-context-as-filtering.pdf,
spectral-bounds-for-sparse-pca-exact-and-greedy-algorithms,http://papers.nips.cc/paper/2780-spectral-bounds-for-sparse-pca-exact-and-greedy-algorithms.pdf,
top-down-control-of-visual-attention-a-rational-account,error,error
rate-distortion-codes-in-sensor-networks-a-system-level-analysis,http://papers.nips.cc/paper/2801-rate-distortion-codes-in-sensor-networks-a-system-level-analysis.pdf,
gaussian-processes-for-multiuser-detection-in-cdma-receivers,http://papers.nips.cc/paper/2791-gaussian-processes-for-multiuser-detection-in-cdma-receivers.pdf,
nested-sampling-for-potts-models,http://papers.nips.cc/paper/2753-nested-sampling-for-potts-models.pdf,
diffusion-maps-spectral-clustering-and-eigenfunctions-of-fokker-planck-operators,http://papers.nips.cc/paper/2942-diffusion-maps-spectral-clustering-and-eigenfunctions-of-fokker-planck-operators.pdf,
stimulus-evoked-independent-factor-analysis-of-meg-data-with-large-background-activity,http://papers.nips.cc/paper/2777-stimulus-evoked-independent-factor-analysis-of-meg-data-with-large-background-activity.pdf,
an-analog-visual-pre-processing-processor-employing-cyclic-line-access-in-only-nearest-neighbor-interconnects-architecture,http://papers.nips.cc/paper/2930-an-analog-visual-pre-processing-processor-employing-cyclic-line-access-in-only-nearest-neighbor-interconnects-architecture.pdf,
q-clustering,http://papers.nips.cc/paper/2760-q-clustering.pdf,
optimal-cue-selection-strategy,http://papers.nips.cc/paper/2802-optimal-cue-selection-strategy.pdf,
nearest-neighbor-based-feature-selection-for-regression-and-its-application-to-neural-activity,http://papers.nips.cc/paper/2848-nearest-neighbor-based-feature-selection-for-regression-and-its-application-to-neural-activity.pdf,
a-bayesian-spatial-scan-statistic,http://papers.nips.cc/paper/2819-a-bayesian-spatial-scan-statistic.pdf,
divergences-surrogate-loss-functions-and-experimental-design,http://papers.nips.cc/paper/2905-divergences-surrogate-loss-functions-and-experimental-design.pdf,
how-fast-to-work-response-vigor-motivation-and-tonic-dopamine,http://papers.nips.cc/paper/2842-how-fast-to-work-response-vigor-motivation-and-tonic-dopamine.pdf,
analyzing-coupled-brain-sources-distinguishing-true-from-spurious-interaction,http://papers.nips.cc/paper/2781-analyzing-coupled-brain-sources-distinguishing-true-from-spurious-interaction.pdf,
an-approximate-inference-approach-for-the-pca-reconstruction-error,http://papers.nips.cc/paper/2878-an-approximate-inference-approach-for-the-pca-reconstruction-error.pdf,
bayesian-model-learning-in-human-visual-perception,http://papers.nips.cc/paper/2868-bayesian-model-learning-in-human-visual-perception.pdf,
spiking-inputs-to-a-winner-take-all-network,http://papers.nips.cc/paper/2852-spiking-inputs-to-a-winner-take-all-network.pdf,
variational-em-algorithms-for-non-gaussian-latent-variable-models,http://papers.nips.cc/paper/2933-variational-em-algorithms-for-non-gaussian-latent-variable-models.pdf,
nonparametric-inference-of-prior-probabilities-from-bayes-optimal-behavior,http://papers.nips.cc/paper/2900-nonparametric-inference-of-prior-probabilities-from-bayes-optimal-behavior.pdf,
neuronal-fiber-delineation-in-area-of-edema-from-diffusion-weighted-mri,http://papers.nips.cc/paper/2917-neuronal-fiber-delineation-in-area-of-edema-from-diffusion-weighted-mri.pdf,
beyond-pair-based-stdp-a-phenomenological-rule-for-spike-triplet-and-frequency-effects,error,error
scaling-laws-in-natural-scenes-and-the-inference-of-3d-shape,http://papers.nips.cc/paper/2927-scaling-laws-in-natural-scenes-and-the-inference-of-3d-shape.pdf,
off-policy-learning-with-options-and-recognizers,http://papers.nips.cc/paper/2767-off-policy-learning-with-options-and-recognizers.pdf,
estimation-of-intrinsic-dimensionality-using-high-rate-vector-quantization,http://papers.nips.cc/paper/2945-estimation-of-intrinsic-dimensionality-using-high-rate-vector-quantization.pdf,
preconditioner-approximations-for-probabilistic-graphical-models,http://papers.nips.cc/paper/2953-preconditioner-approximations-for-probabilistic-graphical-models.pdf,
cue-integration-for-figure-ground-labeling,http://papers.nips.cc/paper/2814-cue-integration-for-figureground-labeling.pdf,
generalization-to-unseen-cases,http://papers.nips.cc/paper/2821-generalization-to-unseen-cases.pdf,
visual-encoding-with-jittering-eyes,http://papers.nips.cc/paper/2894-visual-encoding-with-jittering-eyes.pdf,
dynamic-social-network-analysis-using-latent-space-models,http://papers.nips.cc/paper/2879-dynamic-social-network-analysis-using-latent-space-models.pdf,
logic-and-mrf-circuitry-for-labeling-occluding-and-thinline-visual-contours,http://papers.nips.cc/paper/2892-logic-and-mrf-circuitry-for-labeling-occluding-and-thinline-visual-contours.pdf,
learning-depth-from-single-monocular-images,http://papers.nips.cc/paper/2921-learning-depth-from-single-monocular-images.pdf,
identifying-distributed-object-representations-in-human-extrastriate-visual-cortex,http://papers.nips.cc/paper/2799-identifying-distributed-object-representations-in-human-extrastriate-visual-cortex.pdf,
on-the-accuracy-of-bounded-rationality-how-far-from-optimal-is-fast-and-frugal,http://papers.nips.cc/paper/2813-on-the-accuracy-of-bounded-rationality-how-far-from-optimal-is-fast-and-frugal.pdf,
fast-online-policy-gradient-learning-with-smd-gain-vector-adaptation,http://papers.nips.cc/paper/2825-fast-online-policy-gradient-learning-with-smd-gain-vector-adaptation.pdf,
the-information-form-data-association-filter,http://papers.nips.cc/paper/2764-the-information-form-data-association-filter.pdf,
a-bayesian-framework-for-tilt-perception-and-confidence,http://papers.nips.cc/paper/2761-a-bayesian-framework-for-tilt-perception-and-confidence.pdf,
learning-minimum-volume-sets,http://papers.nips.cc/paper/2851-learning-minimum-volume-sets.pdf,
aer-building-blocks-for-multi-layer-multi-chip-neuromorphic-vision-systems,http://papers.nips.cc/paper/2889-aer-building-blocks-for-multi-layer-multi-chip-neuromorphic-vision-systems.pdf,
fast-gaussian-process-regression-using-kd-trees,http://papers.nips.cc/paper/2835-fast-gaussian-process-regression-using-kd-trees.pdf,
learning-shared-latent-structure-for-image-synthesis-and-robotic-imitation,http://papers.nips.cc/paper/2751-learning-shared-latent-structure-for-image-synthesis-and-robotic-imitation.pdf,
selecting-landmark-points-for-sparse-manifold-learning,http://papers.nips.cc/paper/2884-selecting-landmark-points-for-sparse-manifold-learning.pdf,
conditional-visual-tracking-in-kernel-space,http://papers.nips.cc/paper/2866-conditional-visual-tracking-in-kernel-space.pdf,
sparse-gaussian-processes-using-pseudo-inputs,http://papers.nips.cc/paper/2857-sparse-gaussian-processes-using-pseudo-inputs.pdf,
phase-synchrony-rate-for-the-recognition-of-motor-imagery-in-brain-computer-interface,http://papers.nips.cc/paper/2849-phase-synchrony-rate-for-the-recognition-of-motor-imagery-in-brain-computer-interface.pdf,
a-general-and-efficient-multiple-kernel-learning-algorithm,http://papers.nips.cc/paper/2890-a-general-and-efficient-multiple-kernel-learning-algorithm.pdf,
prediction-and-change-detection,http://papers.nips.cc/paper/2946-prediction-and-change-detection.pdf,
sensory-adaptation-within-a-bayesian-framework-for-perception,http://papers.nips.cc/paper/2912-sensory-adaptation-within-a-bayesian-framework-for-perception.pdf,
describing-visual-scenes-using-transformed-dirichlet-processes,http://papers.nips.cc/paper/2772-describing-visual-scenes-using-transformed-dirichlet-processes.pdf,
active-learning-for-misspecified-models,http://papers.nips.cc/paper/2944-active-learning-for-misspecified-models.pdf,
temporal-abstraction-in-temporal-difference-networks,http://papers.nips.cc/paper/2826-temporal-abstraction-in-temporal-difference-networks.pdf,
sequence-and-tree-kernels-with-statistical-feature-mining,http://papers.nips.cc/paper/2816-sequence-and-tree-kernels-with-statistical-feature-mining.pdf,
silicon-growth-cones-map-silicon-retina,http://papers.nips.cc/paper/2773-silicon-growth-cones-map-silicon-retina.pdf,
temporally-changing-synaptic-plasticity,http://papers.nips.cc/paper/2782-temporally-changing-synaptic-plasticity.pdf,
structured-prediction-via-the-extragradient-method,http://papers.nips.cc/paper/2794-structured-prediction-via-the-extragradient-method.pdf,
affine-structure-from-sound,http://papers.nips.cc/paper/2770-affine-structure-from-sound.pdf,
predicting-emg-data-from-m1-neurons-with-variational-bayesian-least-squares,http://papers.nips.cc/paper/2841-predicting-emg-data-from-m1-neurons-with-variational-bayesian-least-squares.pdf,
generalization-error-bounds-for-classifiers-trained-with-interdependent-data,http://papers.nips.cc/paper/2860-generalization-error-bounds-for-classifiers-trained-with-interdependent-data.pdf,
td-0-leads-to-better-policies-than-approximate-value-iteration,http://papers.nips.cc/paper/2877-td0-leads-to-better-policies-than-approximate-value-iteration.pdf,
an-avlsi-cricket-ear-model,http://papers.nips.cc/paper/2803-an-avlsi-cricket-ear-model.pdf,
goal-based-imitation-as-probabilistic-inference-over-graphical-models,http://papers.nips.cc/paper/2956-goal-based-imitation-as-probabilistic-inference-over-graphical-models.pdf,
kernels-for-gene-regulatory-regions,http://papers.nips.cc/paper/2861-kernels-for-gene-regulatory-regions.pdf,
consistency-of-one-class-svm-and-related-algorithms,http://papers.nips.cc/paper/2756-consistency-of-one-class-svm-and-related-algorithms.pdf,
multiple-instance-boosting-for-object-detection,http://papers.nips.cc/paper/2926-multiple-instance-boosting-for-object-detection.pdf,
estimating-the-wrong-markov-random-field-benefits-in-the-computation-limited-setting,http://papers.nips.cc/paper/2925-estimating-the-wrong-markov-random-field-benefits-in-the-computation-limited-setting.pdf,
recovery-of-jointly-sparse-signals-from-few-random-projections,http://papers.nips.cc/paper/2754-recovery-of-jointly-sparse-signals-from-few-random-projections.pdf,
gaussian-process-dynamical-models,http://papers.nips.cc/paper/2783-gaussian-process-dynamical-models.pdf,
group-and-topic-discovery-from-relations-and-their-attributes,http://papers.nips.cc/paper/2820-group-and-topic-discovery-from-relations-and-their-attributes.pdf,
a-bayes-rule-for-density-matrices,http://papers.nips.cc/paper/2793-a-bayes-rule-for-density-matrices.pdf,
variational-bayesian-stochastic-complexity-of-mixture-models,http://papers.nips.cc/paper/2935-variational-bayesian-stochastic-complexity-of-mixture-models.pdf,
distance-metric-learning-for-large-margin-nearest-neighbor-classification,http://papers.nips.cc/paper/2795-distance-metric-learning-for-large-margin-nearest-neighbor-classification.pdf,
analyzing-auditory-neurons-by-learning-distance-functions,http://papers.nips.cc/paper/2893-analyzing-auditory-neurons-by-learning-distance-functions.pdf,
oblivious-equilibrium-a-mean-field-approximation-for-large-scale-dynamic-games,http://papers.nips.cc/paper/2786-oblivious-equilibrium-a-mean-field-approximation-for-large-scale-dynamic-games.pdf,
active-bidirectional-coupling-in-a-cochlear-chip,http://papers.nips.cc/paper/2840-active-bidirectional-coupling-in-a-cochlear-chip.pdf,
neural-mechanisms-of-contrast-dependent-receptive-field-size-in-v1,http://papers.nips.cc/paper/2885-neural-mechanisms-of-contrast-dependent-receptive-field-size-in-v1.pdf,
factorial-switching-kalman-filters-for-condition-monitoring-in-neonatal-intensive-care,http://papers.nips.cc/paper/2784-factorial-switching-kalman-filters-for-condition-monitoring-in-neonatal-intensive-care.pdf,
comparing-the-effects-of-different-weight-distributions-on-finding-sparse-representations,http://papers.nips.cc/paper/2771-comparing-the-effects-of-different-weight-distributions-on-finding-sparse-representations.pdf,
message-passing-for-task-redistribution-on-sparse-graphs,http://papers.nips.cc/paper/2954-message-passing-for-task-redistribution-on-sparse-graphs.pdf,
modeling-neural-population-spiking-activity-with-gibbs-distributions,http://papers.nips.cc/paper/2776-modeling-neural-population-spiking-activity-with-gibbs-distributions.pdf,
extracting-dynamical-structure-embedded-in-neural-activity,http://papers.nips.cc/paper/2823-extracting-dynamical-structure-embedded-in-neural-activity.pdf,
soft-clustering-on-graphs,http://papers.nips.cc/paper/2948-soft-clustering-on-graphs.pdf,
augmented-rescorla-wagner-and-maximum-likelihood-estimation,http://papers.nips.cc/paper/2809-augmented-rescorla-wagner-and-maximum-likelihood-estimation.pdf,
the-role-of-top-down-and-bottom-up-processes-in-guiding-eye-movements-during-visual-search,http://papers.nips.cc/paper/2805-the-role-of-top-down-and-bottom-up-processes-in-guiding-eye-movements-during-visual-search.pdf,
learning-influence-among-interacting-markov-chains,http://papers.nips.cc/paper/2918-learning-influence-among-interacting-markov-chains.pdf,
learning-multiple-related-tasks-using-latent-independent-component-analysis,http://papers.nips.cc/paper/2774-learning-multiple-related-tasks-using-latent-independent-component-analysis.pdf,
modeling-neuronal-interactivity-using-dynamic-bayesian-networks,http://papers.nips.cc/paper/2855-modeling-neuronal-interactivity-using-dynamic-bayesian-networks.pdf,
analysis-of-spectral-kernel-design-based-semi-supervised-learning,http://papers.nips.cc/paper/2759-analysis-of-spectral-kernel-design-based-semi-supervised-learning.pdf,
a-computational-model-of-eye-movements-during-object-class-detection,http://papers.nips.cc/paper/2949-a-computational-model-of-eye-movements-during-object-class-detection.pdf,
separation-of-music-signals-by-harmonic-structure-modeling,http://papers.nips.cc/paper/2853-separation-of-music-signals-by-harmonic-structure-modeling.pdf,
a-domain-decomposition-method-for-fast-manifold-learning,http://papers.nips.cc/paper/2818-a-domain-decomposition-method-for-fast-manifold-learning.pdf,
a-hierarchical-compositional-system-for-rapid-object-detection,http://papers.nips.cc/paper/2758-a-hierarchical-compositional-system-for-rapid-object-detection.pdf,
cyclic-equilibria-in-markov-games,http://papers.nips.cc/paper/2834-cyclic-equilibria-in-markov-games.pdf,
on-the-convergence-of-eigenspaces-in-kernel-principal-component-analysis,http://papers.nips.cc/paper/2762-on-the-convergence-of-eigenspaces-in-kernel-principal-component-analysis.pdf,
