title,main link,supplemental link
adaptive-neural-net-preprocessing-for-signal-detection-in-non-gaussian-noise,http://papers.nips.cc/paper/148-adaptive-neural-net-preprocessing-for-signal-detection-in-non-gaussian-noise.pdf,
training-multilayer-perceptrons-with-the-extended-kalman-algorithm,http://papers.nips.cc/paper/101-training-multilayer-perceptrons-with-the-extended-kalman-algorithm.pdf,
gemini-gradient-estimation-through-matrix-inversion-after-noise-injection,http://papers.nips.cc/paper/122-gemini-gradient-estimation-through-matrix-inversion-after-noise-injection.pdf,
fixed-point-analysis-for-recurrent-networks,http://papers.nips.cc/paper/181-fixed-point-analysis-for-recurrent-networks.pdf,
scaling-and-generalization-in-neural-networks-a-case-study,http://papers.nips.cc/paper/129-scaling-and-generalization-in-neural-networks-a-case-study.pdf,
does-the-neuron-learn-like-the-synapse,http://papers.nips.cc/paper/184-does-the-neuron-learn-like-the-synapse.pdf,
comparing-biases-for-minimal-network-construction-with-back-propagation,http://papers.nips.cc/paper/156-comparing-biases-for-minimal-network-construction-with-back-propagation.pdf,
an-application-of-the-principle-of-maximum-information-preservation-to-linear-systems,http://papers.nips.cc/paper/102-an-application-of-the-principle-of-maximum-information-preservation-to-linear-systems.pdf,
learning-with-temporal-derivatives-in-pulse-coded-neuronal-systems,http://papers.nips.cc/paper/94-learning-with-temporal-derivatives-in-pulse-coded-neuronal-systems.pdf,
applications-of-error-back-propagation-to-phonetic-classification,http://papers.nips.cc/paper/109-applications-of-error-back-propagation-to-phonetic-classification.pdf,
consonant-recognition-by-modular-construction-of-large-phonemic-time-delay-neural-networks,http://papers.nips.cc/paper/185-consonant-recognition-by-modular-construction-of-large-phonemic-time-delay-neural-networks.pdf,
use-of-multi-layered-networks-for-coding-speech-with-phonetic-features,http://papers.nips.cc/paper/113-use-of-multi-layered-networks-for-coding-speech-with-phonetic-features.pdf,
speech-production-using-a-neural-network-with-a-cooperative-learning-mechanism,http://papers.nips.cc/paper/141-speech-production-using-a-neural-network-with-a-cooperative-learning-mechanism.pdf,
temporal-representations-in-a-connectionist-speech-system,http://papers.nips.cc/paper/143-temporal-representations-in-a-connectionist-speech-system.pdf,
a-connectionist-expert-system-that-actually-works,http://papers.nips.cc/paper/135-a-connectionist-expert-system-that-actually-works.pdf,
an-information-theoretic-approach-to-rule-based-connectionist-expert-systems,http://papers.nips.cc/paper/150-an-information-theoretic-approach-to-rule-based-connectionist-expert-systems.pdf,
neural-approach-for-tv-image-compression-using-a-hopfield-type-network,http://papers.nips.cc/paper/161-neural-approach-for-tv-image-compression-using-a-hopfield-type-network.pdf,
neural-net-receivers-in-multiple-access-communications,http://papers.nips.cc/paper/186-neural-net-receivers-in-multiple-access-communications.pdf,
performance-of-synthetic-neural-network-classification-of-noisy-radar-signals,http://papers.nips.cc/paper/146-performance-of-synthetic-neural-network-classification-of-noisy-radar-signals.pdf,
neural-analog-diffusion-enhancement-layer-and-spatio-temporal-grouping-in-early-vision,http://papers.nips.cc/paper/97-neural-analog-diffusion-enhancement-layer-and-spatio-temporal-grouping-in-early-vision.pdf,
a-network-for-image-segmentation-using-color,http://papers.nips.cc/paper/147-a-network-for-image-segmentation-using-color.pdf,
alvinn-an-autonomous-land-vehicle-in-a-neural-network,http://papers.nips.cc/paper/95-alvinn-an-autonomous-land-vehicle-in-a-neural-network.pdf,
neural-network-star-pattern-recognition-for-spacecraft-attitude-determination-and-control,http://papers.nips.cc/paper/177-neural-network-star-pattern-recognition-for-spacecraft-attitude-determination-and-control.pdf,
neural-network-recognizer-for-hand-written-zip-code-digits,http://papers.nips.cc/paper/107-neural-network-recognizer-for-hand-written-zip-code-digits.pdf,
neural-networks-that-learn-to-discriminate-similar-kanji-characters,http://papers.nips.cc/paper/158-neural-networks-that-learn-to-discriminate-similar-kanji-characters.pdf,
backpropagation-and-its-application-to-handwritten-signature-verification,http://papers.nips.cc/paper/105-backpropagation-and-its-application-to-handwritten-signature-verification.pdf,
further-explorations-in-visually-guided-reaching-making-murphy-smarter,http://papers.nips.cc/paper/183-further-explorations-in-visually-guided-reaching-making-murphy-smarter.pdf,
using-backpropagation-with-temporal-windows-to-learn-the-dynamics-of-the-cmu-direct-drive-arm-ii,http://papers.nips.cc/paper/173-using-backpropagation-with-temporal-windows-to-learn-the-dynamics-of-the-cmu-direct-drive-arm-ii.pdf,
neuronal-maps-for-sensory-motor-control-in-the-barn-owl,http://papers.nips.cc/paper/171-neuronal-maps-for-sensory-motor-control-in-the-barn-owl.pdf,
models-of-ocular-dominance-column-formation-analytical-and-computational-results,http://papers.nips.cc/paper/124-models-of-ocular-dominance-column-formation-analytical-and-computational-results.pdf,
modeling-small-oscillating-biological-networks-in-analog-vlsi,http://papers.nips.cc/paper/131-modeling-small-oscillating-biological-networks-in-analog-vlsi.pdf,
storing-covariance-by-the-associative-long-term-potentiation-and-depression-of-synaptic-strengths-in-the-hippocampus,http://papers.nips.cc/paper/100-storing-covariance-by-the-associative-long-term-potentiation-and-depression-of-synaptic-strengths-in-the-hippocampus.pdf,
modeling-the-olfactory-bulb-coupled-nonlinear-oscillators,http://papers.nips.cc/paper/138-modeling-the-olfactory-bulb-coupled-nonlinear-oscillators.pdf,
neural-control-of-sensory-acquisition-the-vestibulo-ocular-reflex,http://papers.nips.cc/paper/168-neural-control-of-sensory-acquisition-the-vestibulo-ocular-reflex.pdf,
computer-modeling-of-associative-learning,http://papers.nips.cc/paper/126-computer-modeling-of-associative-learning.pdf,
simulation-and-measurement-of-the-electric-fields-generated-by-weakly-electric-fish,http://papers.nips.cc/paper/152-simulation-and-measurement-of-the-electric-fields-generated-by-weakly-electric-fish.pdf,
a-model-for-resolution-enhancement-hyperacuity-in-sensory-representation,http://papers.nips.cc/paper/178-a-model-for-resolution-enhancement-hyperacuity-in-sensory-representation.pdf,
theory-of-self-organization-of-cortical-maps,http://papers.nips.cc/paper/132-theory-of-self-organization-of-cortical-maps.pdf,
a-bifurcation-theory-approach-to-the-programming-of-periodic-attractors-in-network-models-of-olfactory-cortex,http://papers.nips.cc/paper/145-a-bifurcation-theory-approach-to-the-programming-of-periodic-attractors-in-network-models-of-olfactory-cortex.pdf,
learning-the-solution-to-the-aperture-problem-for-pattern-motion-with-a-hebb-rule,http://papers.nips.cc/paper/121-learning-the-solution-to-the-aperture-problem-for-pattern-motion-with-a-hebb-rule.pdf,
a-computationally-robust-anatomical-model-for-retinal-directional-selectivity,http://papers.nips.cc/paper/93-a-computationally-robust-anatomical-model-for-retinal-directional-selectivity.pdf,
genesis-a-system-for-simulating-neural-networks,http://papers.nips.cc/paper/182-genesis-a-system-for-simulating-neural-networks.pdf,
training-a-3-node-neural-network-is-np-complete,http://papers.nips.cc/paper/125-training-a-3-node-neural-network-is-np-complete.pdf,
links-between-markov-models-and-multilayer-perceptrons,http://papers.nips.cc/paper/163-links-between-markov-models-and-multilayer-perceptrons.pdf,
convergence-and-pattern-stabilization-in-the-boltzmann-machine,http://papers.nips.cc/paper/116-convergence-and-pattern-stabilization-in-the-boltzmann-machine.pdf,
a-back-propagation-algorithm-with-optimal-use-of-hidden-units,http://papers.nips.cc/paper/133-a-back-propagation-algorithm-with-optimal-use-of-hidden-units.pdf,
implications-of-recursive-distributed-representations,http://papers.nips.cc/paper/114-implications-of-recursive-distributed-representations.pdf,
a-massively-parallel-self-tuning-context-free-parser,http://papers.nips.cc/paper/165-a-massively-parallel-self-tuning-context-free-parser.pdf,
dynamic-non-local-role-bindings-and-inferencing-in-a-localist-network-for-natural-language-understanding,http://papers.nips.cc/paper/164-dynamic-non-local-role-bindings-and-inferencing-in-a-localist-network-for-natural-language-understanding.pdf,
spreading-activation-over-distributed-microfeatures,http://papers.nips.cc/paper/98-spreading-activation-over-distributed-microfeatures.pdf,
a-model-of-neural-oscillator-for-a-unified-submodule,http://papers.nips.cc/paper/120-a-model-of-neural-oscillator-for-a-unified-submodule.pdf,
dynamics-of-analog-neural-networks-with-time-delay,http://papers.nips.cc/paper/111-dynamics-of-analog-neural-networks-with-time-delay.pdf,
heterogeneous-neural-networks-for-adaptive-behavior-in-dynamic-environments,http://papers.nips.cc/paper/115-heterogeneous-neural-networks-for-adaptive-behavior-in-dynamic-environments.pdf,
statistical-prediction-with-kanerva-s-sparse-distributed-memory,http://papers.nips.cc/paper/130-statistical-prediction-with-kanervas-sparse-distributed-memory.pdf,
range-image-restoration-using-mean-field-annealing,http://papers.nips.cc/paper/153-range-image-restoration-using-mean-field-annealing.pdf,
automatic-local-annealing,http://papers.nips.cc/paper/136-automatic-local-annealing.pdf,
neural-networks-for-model-matching-and-perceptual-organization,http://papers.nips.cc/paper/108-neural-networks-for-model-matching-and-perceptual-organization.pdf,
analyzing-the-energy-landscapes-of-distributed-winner-take-all-networks,http://papers.nips.cc/paper/160-analyzing-the-energy-landscapes-of-distributed-winner-take-all-networks.pdf,
on-the-k-winners-take-all-network,http://papers.nips.cc/paper/157-on-the-k-winners-take-all-network.pdf,
learning-sequential-structure-in-simple-recurrent-networks,http://papers.nips.cc/paper/188-learning-sequential-structure-in-simple-recurrent-networks.pdf,
an-adaptive-network-that-learns-sequences-of-transitions,http://papers.nips.cc/paper/103-an-adaptive-network-that-learns-sequences-of-transitions.pdf,
a-passive-shared-element-analog-electrical-cochlea,http://papers.nips.cc/paper/144-a-passive-shared-element-analog-electrical-cochlea.pdf,
programmable-analog-pulse-firing-neural-networks,http://papers.nips.cc/paper/187-programmable-analog-pulse-firing-neural-networks.pdf,
a-low-power-cmos-circuit-which-emulates-temporal-electrical-properties-of-neurons,http://papers.nips.cc/paper/172-a-low-power-cmos-circuit-which-emulates-temporal-electrical-properties-of-neurons.pdf,
an-analog-vlsi-chip-for-thin-plate-surface-interpolation,http://papers.nips.cc/paper/169-an-analog-vlsi-chip-for-thin-plate-surface-interpolation.pdf,
analog-implementation-of-shunting-neural-networks,http://papers.nips.cc/paper/99-analog-implementation-of-shunting-neural-networks.pdf,
winner-take-all-networks-of-o-n-complexity,http://papers.nips.cc/paper/151-winner-take-all-networks-of-on-complexity.pdf,
a-programmable-analog-neural-computer-and-simulator,http://papers.nips.cc/paper/166-a-programmable-analog-neural-computer-and-simulator.pdf,
an-electronic-photoreceptor-sensitive-to-small-changes-in-intensity,http://papers.nips.cc/paper/137-an-electronic-photoreceptor-sensitive-to-small-changes-in-intensity.pdf,
digital-realisation-of-self-organising-maps,http://papers.nips.cc/paper/104-digital-realisation-of-self-organising-maps.pdf,
an-analog-self-organizing-neural-network-chip,http://papers.nips.cc/paper/155-an-analog-self-organizing-neural-network-chip.pdf,
performance-of-a-stochastic-learning-microchip,http://papers.nips.cc/paper/159-performance-of-a-stochastic-learning-microchip.pdf,
adaptive-neural-networks-using-mos-charge-storage,http://papers.nips.cc/paper/110-adaptive-neural-networks-using-mos-charge-storage.pdf,
a-self-learning-neural-network,http://papers.nips.cc/paper/189-a-self-learning-neural-network.pdf,
training-a-limited-interconnect-synthetic-neural-ic,http://papers.nips.cc/paper/179-training-a-limited-interconnect-synthetic-neural-ic.pdf,
electronic-receptors-for-tactile-haptic-sensing,http://papers.nips.cc/paper/128-electronic-receptors-for-tactilehaptic-sensing.pdf,
neural-architecture,http://papers.nips.cc/paper/167-neural-architecture.pdf,
song-learning-in-birds,http://papers.nips.cc/paper/170-song-learning-in-birds.pdf,
speech-recognition-statistical-and-neural-information-processing-approaches,http://papers.nips.cc/paper/174-speech-recognition-statistical-and-neural-information-processing-approaches.pdf,
cricket-wind-detection,http://papers.nips.cc/paper/112-cricket-wind-detection.pdf,
