title,main link,supplemental link
transfer-learning-by-borrowing-examples-for-multiclass-object-detection,http://papers.nips.cc/paper/4461-transfer-learning-by-borrowing-examples-for-multiclass-object-detection.pdf,
environmental-statistics-and-the-trade-off-between-model-based-and-td-learning-in-humans,http://papers.nips.cc/paper/4243-environmental-statistics-and-the-trade-off-between-model-based-and-td-learning-in-humans.pdf,http://papers.nips.cc/paper/4243-environmental-statistics-and-the-trade-off-between-model-based-and-td-learning-in-humans-supplemental.zip
variational-learning-for-recurrent-spiking-networks,http://papers.nips.cc/paper/4387-variational-learning-for-recurrent-spiking-networks.pdf,
multiple-instance-learning-on-structured-data,http://papers.nips.cc/paper/4483-multiple-instance-learning-on-structured-data.pdf,
manifold-precis-an-annealing-technique-for-diverse-sampling-of-manifolds,http://papers.nips.cc/paper/4229-manifold-precis-an-annealing-technique-for-diverse-sampling-of-manifolds.pdf,
a-global-structural-em-algorithm-for-a-model-of-cancer-progression,http://papers.nips.cc/paper/4397-a-global-structural-em-algorithm-for-a-model-of-cancer-progression.pdf,http://papers.nips.cc/paper/4397-a-global-structural-em-algorithm-for-a-model-of-cancer-progression-supplemental.zip
action-gap-phenomenon-in-reinforcement-learning,http://papers.nips.cc/paper/4485-action-gap-phenomenon-in-reinforcement-learning.pdf,
generalized-lasso-based-approximation-of-sparse-coding-for-visual-recognition,http://papers.nips.cc/paper/4441-generalized-lasso-based-approximation-of-sparse-coding-for-visual-recognition.pdf,
matrix-completion-for-multi-label-image-classification,http://papers.nips.cc/paper/4419-matrix-completion-for-multi-label-image-classification.pdf,
multi-view-learning-of-word-embeddings-via-cca,http://papers.nips.cc/paper/4193-multi-view-learning-of-word-embeddings-via-cca.pdf,http://papers.nips.cc/paper/4193-multi-view-learning-of-word-embeddings-via-cca-supplemental.zip
global-solution-of-fully-observed-variational-bayesian-matrix-factorization-is-column-wise-independent,http://papers.nips.cc/paper/4344-global-solution-of-fully-observed-variational-bayesian-matrix-factorization-is-column-wise-independent.pdf,
estimating-time-varying-input-signals-and-ion-channel-states-from-a-single-voltage-trace-of-a-neuron,http://papers.nips.cc/paper/4214-estimating-time-varying-input-signals-and-ion-channel-states-from-a-single-voltage-trace-of-a-neuron.pdf,
additive-gaussian-processes,http://papers.nips.cc/paper/4221-additive-gaussian-processes.pdf,
inferring-interaction-networks-using-the-ibp-applied-to-microrna-target-prediction,http://papers.nips.cc/paper/4263-inferring-interaction-networks-using-the-ibp-applied-to-microrna-target-prediction.pdf,http://papers.nips.cc/paper/4263-inferring-interaction-networks-using-the-ibp-applied-to-microrna-target-prediction-supplemental.zip
semantic-labeling-of-3d-point-clouds-for-indoor-scenes,http://papers.nips.cc/paper/4226-semantic-labeling-of-3d-point-clouds-for-indoor-scenes.pdf,
learning-higher-order-graph-structure-with-features-by-structure-penalty,http://papers.nips.cc/paper/4209-learning-higher-order-graph-structure-with-features-by-structure-penalty.pdf,http://papers.nips.cc/paper/4209-learning-higher-order-graph-structure-with-features-by-structure-penalty-supplemental.zip
analysis-and-improvement-of-policy-gradient-estimation,http://papers.nips.cc/paper/4264-analysis-and-improvement-of-policy-gradient-estimation.pdf,http://papers.nips.cc/paper/4264-analysis-and-improvement-of-policy-gradient-estimation-supplemental.zip
dimensionality-reduction-using-the-sparse-linear-model,http://papers.nips.cc/paper/4336-dimensionality-reduction-using-the-sparse-linear-model.pdf,http://papers.nips.cc/paper/4336-dimensionality-reduction-using-the-sparse-linear-model-supplemental.zip
robust-multi-class-gaussian-process-classification,http://papers.nips.cc/paper/4241-robust-multi-class-gaussian-process-classification.pdf,
maximum-margin-multi-label-structured-prediction,http://papers.nips.cc/paper/4184-maximum-margin-multi-label-structured-prediction.pdf,http://papers.nips.cc/paper/4184-maximum-margin-multi-label-structured-prediction-supplemental.zip
extracting-speaker-specific-information-with-a-regularized-siamese-deep-network,http://papers.nips.cc/paper/4314-extracting-speaker-specific-information-with-a-regularized-siamese-deep-network.pdf,http://papers.nips.cc/paper/4314-extracting-speaker-specific-information-with-a-regularized-siamese-deep-network-supplemental.zip
thinning-measurement-models-and-questionnaire-design,http://papers.nips.cc/paper/4405-thinning-measurement-models-and-questionnaire-design.pdf,http://papers.nips.cc/paper/4405-thinning-measurement-models-and-questionnaire-design-supplemental.zip
inductive-reasoning-about-chimeric-creatures,http://papers.nips.cc/paper/4423-inductive-reasoning-about-chimeric-creatures.pdf,
optimal-reinforcement-learning-for-gaussian-systems,http://papers.nips.cc/paper/4410-optimal-reinforcement-learning-for-gaussian-systems.pdf,
a-denoising-view-of-matrix-completion,http://papers.nips.cc/paper/4192-a-denoising-view-of-matrix-completion.pdf,
efficient-online-learning-via-randomized-rounding,http://papers.nips.cc/paper/4446-efficient-online-learning-via-randomized-rounding.pdf,http://papers.nips.cc/paper/4446-efficient-online-learning-via-randomized-rounding-supplemental.zip
efficient-methods-for-overlapping-group-lasso,http://papers.nips.cc/paper/4275-efficient-methods-for-overlapping-group-lasso.pdf,http://papers.nips.cc/paper/4275-efficient-methods-for-overlapping-group-lasso-supplemental.zip
differentially-private-m-estimators,http://papers.nips.cc/paper/4376-differentially-private-m-estimators.pdf,http://papers.nips.cc/paper/4376-differentially-private-m-estimators-supplemental.zip
multiple-instance-filtering,http://papers.nips.cc/paper/4324-multiple-instance-filtering.pdf,
phase-transition-in-the-family-of-p-resistances,http://papers.nips.cc/paper/4185-phase-transition-in-the-family-of-p-resistances.pdf,
convergent-bounds-on-the-euclidean-distance,http://papers.nips.cc/paper/4353-convergent-bounds-on-the-euclidean-distance.pdf,http://papers.nips.cc/paper/4353-convergent-bounds-on-the-euclidean-distance-supplemental.zip
heavy-tailed-distances-for-gradient-based-image-descriptors,http://papers.nips.cc/paper/4183-heavy-tailed-distances-for-gradient-based-image-descriptors.pdf,http://papers.nips.cc/paper/4183-heavy-tailed-distances-for-gradient-based-image-descriptors-supplemental.zip
rtrmc-a-riemannian-trust-region-method-for-low-rank-matrix-completion,http://papers.nips.cc/paper/4402-rtrmc-a-riemannian-trust-region-method-for-low-rank-matrix-completion.pdf,
expressive-power-and-approximation-errors-of-restricted-boltzmann-machines,http://papers.nips.cc/paper/4380-expressive-power-and-approximation-errors-of-restricted-boltzmann-machines.pdf,
history-distribution-matching-method-for-predicting-effectiveness-of-hiv-combination-therapies,http://papers.nips.cc/paper/4206-history-distribution-matching-method-for-predicting-effectiveness-of-hiv-combination-therapies.pdf,http://papers.nips.cc/paper/4206-history-distribution-matching-method-for-predicting-effectiveness-of-hiv-combination-therapies-supplemental.zip
semi-supervised-regression-via-parallel-field-regularization,http://papers.nips.cc/paper/4398-semi-supervised-regression-via-parallel-field-regularization.pdf,
object-detection-with-grammar-models,http://papers.nips.cc/paper/4307-object-detection-with-grammar-models.pdf,
non-asymptotic-analysis-of-stochastic-approximation-algorithms-for-machine-learning,http://papers.nips.cc/paper/4316-non-asymptotic-analysis-of-stochastic-approximation-algorithms-for-machine-learning.pdf,
on-fast-approximate-submodular-minimization,http://papers.nips.cc/paper/4348-on-fast-approximate-submodular-minimization.pdf,
emergence-of-multiplication-in-a-biophysical-model-of-a-wide-field-visual-neuron-for-computing-object-approaches-dynamics-peaks-fits,http://papers.nips.cc/paper/4205-emergence-of-multiplication-in-a-biophysical-model-of-a-wide-field-visual-neuron-for-computing-object-approaches-dynamics-peaks-fits.pdf,
efficient-anomaly-detection-using-bipartite-k-nn-graphs,http://papers.nips.cc/paper/4287-efficient-anomaly-detection-using-bipartite-k-nn-graphs.pdf,
projection-onto-a-nonnegative-max-heap,http://papers.nips.cc/paper/4459-projection-onto-a-nonnegative-max-heap.pdf,
improving-topic-coherence-with-regularized-topic-models,http://papers.nips.cc/paper/4291-improving-topic-coherence-with-regularized-topic-models.pdf,
a-two-stage-weighting-framework-for-multi-source-domain-adaptation,http://papers.nips.cc/paper/4195-a-two-stage-weighting-framework-for-multi-source-domain-adaptation.pdf,http://papers.nips.cc/paper/4195-a-two-stage-weighting-framework-for-multi-source-domain-adaptation-supplemental.zip
an-ideal-observer-model-for-identifying-the-reference-frame-of-objects,http://papers.nips.cc/paper/4354-an-ideal-observer-model-for-identifying-the-reference-frame-of-objects.pdf,
generalized-beta-mixtures-of-gaussians,error,error
large-scale-sparse-principal-component-analysis-with-application-to-text-data,http://papers.nips.cc/paper/4337-large-scale-sparse-principal-component-analysis-with-application-to-text-data.pdf,
simultaneous-sampling-and-multi-structure-fitting-with-adaptive-reversible-jump-mcmc,http://papers.nips.cc/paper/4458-simultaneous-sampling-and-multi-structure-fitting-with-adaptive-reversible-jump-mcmc.pdf,http://papers.nips.cc/paper/4458-simultaneous-sampling-and-multi-structure-fitting-with-adaptive-reversible-jump-mcmc-supplemental.zip
theta-mrf-capturing-spatial-and-semantic-structure-in-the-parameters-for-scene-understanding,http://papers.nips.cc/paper/4418-theta-mrf-capturing-spatial-and-semantic-structure-in-the-parameters-for-scene-understanding.pdf,
crowdclustering,http://papers.nips.cc/paper/4187-crowdclustering.pdf,
fast-and-balanced-efficient-label-tree-learning-for-large-scale-object-recognition,http://papers.nips.cc/paper/4212-fast-and-balanced-efficient-label-tree-learning-for-large-scale-object-recognition.pdf,http://papers.nips.cc/paper/4212-fast-and-balanced-efficient-label-tree-learning-for-large-scale-object-recognition-supplemental.zip
target-neighbor-consistent-feature-weighting-for-nearest-neighbor-classification,http://papers.nips.cc/paper/4373-target-neighbor-consistent-feature-weighting-for-nearest-neighbor-classification.pdf,http://papers.nips.cc/paper/4373-target-neighbor-consistent-feature-weighting-for-nearest-neighbor-classification-supplemental.zip
the-impact-of-unlabeled-patterns-in-rademacher-complexity-theory-for-kernel-classifiers,http://papers.nips.cc/paper/4234-the-impact-of-unlabeled-patterns-in-rademacher-complexity-theory-for-kernel-classifiers.pdf,
relative-density-ratio-estimation-for-robust-distribution-comparison,http://papers.nips.cc/paper/4254-relative-density-ratio-estimation-for-robust-distribution-comparison.pdf,http://papers.nips.cc/paper/4254-relative-density-ratio-estimation-for-robust-distribution-comparison-supplemental.zip
solving-decision-problems-with-limited-information,http://papers.nips.cc/paper/4188-solving-decision-problems-with-limited-information.pdf,
linearized-alternating-direction-method-with-adaptive-penalty-for-low-rank-representation,http://papers.nips.cc/paper/4434-linearized-alternating-direction-method-with-adaptive-penalty-for-low-rank-representation.pdf,http://papers.nips.cc/paper/4434-linearized-alternating-direction-method-with-adaptive-penalty-for-low-rank-representation-supplemental.zip
learning-a-tree-of-metrics-with-disjoint-visual-features,http://papers.nips.cc/paper/4250-learning-a-tree-of-metrics-with-disjoint-visual-features.pdf,
efficient-inference-in-matrix-variate-gaussian-models-with-iid-observation-noise,http://papers.nips.cc/paper/4281-efficient-inference-in-matrix-variate-gaussian-models-with-iid-observation-noise.pdf,http://papers.nips.cc/paper/4281-efficient-inference-in-matrix-variate-gaussian-models-with-iid-observation-noise-supplemental.zip
on-causal-discovery-with-cyclic-additive-noise-models,http://papers.nips.cc/paper/4424-on-causal-discovery-with-cyclic-additive-noise-models.pdf,http://papers.nips.cc/paper/4424-on-causal-discovery-with-cyclic-additive-noise-models-supplemental.zip
learning-to-agglomerate-superpixel-hierarchies,http://papers.nips.cc/paper/4249-learning-to-agglomerate-superpixel-hierarchies.pdf,
a-convergence-analysis-of-log-linear-training,http://papers.nips.cc/paper/4421-a-convergence-analysis-of-log-linear-training.pdf,
shallow-vs-deep-sum-product-networks,http://papers.nips.cc/paper/4350-shallow-vs-deep-sum-product-networks.pdf,
signal-estimation-under-random-time-warpings-and-nonlinear-signal-alignment,http://papers.nips.cc/paper/4253-signal-estimation-under-random-time-warpings-and-nonlinear-signal-alignment.pdf,
from-bandits-to-experts-on-the-value-of-side-observations,http://papers.nips.cc/paper/4366-from-bandits-to-experts-on-the-value-of-side-observations.pdf,
hogwild-a-lock-free-approach-to-parallelizing-stochastic-gradient-descent,http://papers.nips.cc/paper/4390-hogwild-a-lock-free-approach-to-parallelizing-stochastic-gradient-descent.pdf,
clustered-multi-task-learning-via-alternating-structure-optimization,http://papers.nips.cc/paper/4292-clustered-multi-task-learning-via-alternating-structure-optimization.pdf,http://papers.nips.cc/paper/4292-clustered-multi-task-learning-via-alternating-structure-optimization-supplemental.zip
why-the-brain-separates-face-recognition-from-object-recognition,http://papers.nips.cc/paper/4318-why-the-brain-separates-face-recognition-from-object-recognition.pdf,
reinforcement-learning-using-kernel-based-stochastic-factorization,http://papers.nips.cc/paper/4217-reinforcement-learning-using-kernel-based-stochastic-factorization.pdf,
k-nn-regression-adapts-to-local-intrinsic-dimension,http://papers.nips.cc/paper/4455-k-nn-regression-adapts-to-local-intrinsic-dimension.pdf,
learning-unbelievable-probabilities,http://papers.nips.cc/paper/4391-learning-unbelievable-probabilities.pdf,http://papers.nips.cc/paper/4391-learning-unbelievable-probabilities-supplemental.zip
a-machine-learning-approach-to-predict-chemical-reactions,http://papers.nips.cc/paper/4356-a-machine-learning-approach-to-predict-chemical-reactions.pdf,
dynamical-segmentation-of-single-trials-from-population-neural-data,http://papers.nips.cc/paper/4257-dynamical-segmentation-of-single-trials-from-population-neural-data.pdf,
recovering-intrinsic-images-with-a-global-sparsity-prior-on-reflectance,http://papers.nips.cc/paper/4256-recovering-intrinsic-images-with-a-global-sparsity-prior-on-reflectance.pdf,
probabilistic-modeling-of-dependencies-among-visual-short-term-memory-representations,http://papers.nips.cc/paper/4320-probabilistic-modeling-of-dependencies-among-visual-short-term-memory-representations.pdf,http://papers.nips.cc/paper/4320-probabilistic-modeling-of-dependencies-among-visual-short-term-memory-representations-supplemental.zip
optimistic-optimization-of-a-deterministic-function-without-the-knowledge-of-its-smoothness,http://papers.nips.cc/paper/4304-optimistic-optimization-of-a-deterministic-function-without-the-knowledge-of-its-smoothness.pdf,
reconstructing-patterns-of-information-diffusion-from-incomplete-observations,http://papers.nips.cc/paper/4379-reconstructing-patterns-of-information-diffusion-from-incomplete-observations.pdf,
dynamic-pooling-and-unfolding-recursive-autoencoders-for-paraphrase-detection,http://papers.nips.cc/paper/4204-dynamic-pooling-and-unfolding-recursive-autoencoders-for-paraphrase-detection.pdf,
active-learning-ranking-from-pairwise-preferences-with-almost-optimal-query-complexity,http://papers.nips.cc/paper/4428-active-learning-ranking-from-pairwise-preferences-with-almost-optimal-query-complexity.pdf,
modelling-genetic-variations-using-fragmentation-coagulation-processes,http://papers.nips.cc/paper/4211-modelling-genetic-variations-using-fragmentation-coagulation-processes.pdf,
prediction-strategies-without-loss,http://papers.nips.cc/paper/4388-prediction-strategies-without-loss.pdf,
data-skeletonization-via-reeb-graphs,http://papers.nips.cc/paper/4375-data-skeletonization-via-reeb-graphs.pdf,
information-rates-and-optimal-decoding-in-large-neural-populations,http://papers.nips.cc/paper/4371-information-rates-and-optimal-decoding-in-large-neural-populations.pdf,
selective-prediction-of-financial-trends-with-hidden-markov-models,http://papers.nips.cc/paper/4301-selective-prediction-of-financial-trends-with-hidden-markov-models.pdf,
maximal-cliques-that-satisfy-hard-constraints-with-application-to-deformable-object-model-learning,http://papers.nips.cc/paper/4460-maximal-cliques-that-satisfy-hard-constraints-with-application-to-deformable-object-model-learning.pdf,
distributed-delayed-stochastic-optimization,http://papers.nips.cc/paper/4247-distributed-delayed-stochastic-optimization.pdf,
greedy-algorithms-for-structurally-constrained-high-dimensional-problems,http://papers.nips.cc/paper/4412-greedy-algorithms-for-structurally-constrained-high-dimensional-problems.pdf,http://papers.nips.cc/paper/4412-greedy-algorithms-for-structurally-constrained-high-dimensional-problems-supplemental.zip
newtron-an-efficient-bandit-algorithm-for-online-multiclass-prediction,http://papers.nips.cc/paper/4245-newtron-an-efficient-bandit-algorithm-for-online-multiclass-prediction.pdf,
learning-sparse-representations-of-high-dimensional-data-on-large-scale-dictionaries,http://papers.nips.cc/paper/4400-learning-sparse-representations-of-high-dimensional-data-on-large-scale-dictionaries.pdf,http://papers.nips.cc/paper/4400-learning-sparse-representations-of-high-dimensional-data-on-large-scale-dictionaries-supplemental.zip
minimax-localization-of-structural-information-in-large-noisy-matrices,http://papers.nips.cc/paper/4218-minimax-localization-of-structural-information-in-large-noisy-matrices.pdf,
maximum-covariance-unfolding-manifold-learning-for-bimodal-data,http://papers.nips.cc/paper/4186-maximum-covariance-unfolding-manifold-learning-for-bimodal-data.pdf,
efficient-learning-of-generalized-linear-and-single-index-models-with-isotonic-regression,http://papers.nips.cc/paper/4429-efficient-learning-of-generalized-linear-and-single-index-models-with-isotonic-regression.pdf,http://papers.nips.cc/paper/4429-efficient-learning-of-generalized-linear-and-single-index-models-with-isotonic-regression-supplemental.zip
on-the-analysis-of-multi-channel-neural-spike-data,http://papers.nips.cc/paper/4401-on-the-analysis-of-multi-channel-neural-spike-data.pdf,
learning-eigenvectors-for-free,http://papers.nips.cc/paper/4377-learning-eigenvectors-for-free.pdf,
noise-thresholds-for-spectral-clustering,http://papers.nips.cc/paper/4342-noise-thresholds-for-spectral-clustering.pdf,
the-kernel-beta-process,http://papers.nips.cc/paper/4255-the-kernel-beta-process.pdf,
statistical-performance-of-convex-tensor-decomposition,http://papers.nips.cc/paper/4453-statistical-performance-of-convex-tensor-decomposition.pdf,
probabilistic-amplitude-and-frequency-demodulation,http://papers.nips.cc/paper/4284-probabilistic-amplitude-and-frequency-demodulation.pdf,
directed-graph-embedding-an-algorithm-based-on-continuous-limits-of-laplacian-type-operators,http://papers.nips.cc/paper/4282-directed-graph-embedding-an-algorithm-based-on-continuous-limits-of-laplacian-type-operators.pdf,
efficient-coding-of-natural-images-with-a-population-of-noisy-linear-nonlinear-neurons,http://papers.nips.cc/paper/4384-efficient-coding-of-natural-images-with-a-population-of-noisy-linear-nonlinear-neurons.pdf,
complexity-of-inference-in-latent-dirichlet-allocation,error,error
ica-with-reconstruction-cost-for-efficient-overcomplete-feature-learning,http://papers.nips.cc/paper/4467-ica-with-reconstruction-cost-for-efficient-overcomplete-feature-learning.pdf,http://papers.nips.cc/paper/4467-ica-with-reconstruction-cost-for-efficient-overcomplete-feature-learning-supplemental.zip
lower-bounds-for-passive-and-active-learning,http://papers.nips.cc/paper/4325-lower-bounds-for-passive-and-active-learning.pdf,
stochastic-convex-optimization-with-bandit-feedback,http://papers.nips.cc/paper/4475-stochastic-convex-optimization-with-bandit-feedback.pdf,
structure-learning-for-optimization,http://papers.nips.cc/paper/4345-structure-learning-for-optimization.pdf,http://papers.nips.cc/paper/4345-structure-learning-for-optimization-supplemental.zip
inverting-grice-s-maxims-to-learn-rules-from-natural-language-extractions,http://papers.nips.cc/paper/4197-inverting-grices-maxims-to-learn-rules-from-natural-language-extractions.pdf,
active-classification-based-on-value-of-classifier,http://papers.nips.cc/paper/4340-active-classification-based-on-value-of-classifier.pdf,
group-anomaly-detection-using-flexible-genre-models,http://papers.nips.cc/paper/4299-group-anomaly-detection-using-flexible-genre-models.pdf,
approximating-semidefinite-programs-in-sublinear-time,http://papers.nips.cc/paper/4198-approximating-semidefinite-programs-in-sublinear-time.pdf,
sparcs-recovering-low-rank-and-sparse-matrices-from-compressive-measurements,http://papers.nips.cc/paper/4438-sparcs-recovering-low-rank-and-sparse-matrices-from-compressive-measurements.pdf,
budgeted-optimization-with-concurrent-stochastic-duration-experiments,http://papers.nips.cc/paper/4300-budgeted-optimization-with-concurrent-stochastic-duration-experiments.pdf,
online-submodular-set-cover-ranking-and-repeated-active-learning,http://papers.nips.cc/paper/4465-online-submodular-set-cover-ranking-and-repeated-active-learning.pdf,
structured-sparse-coding-via-lateral-inhibition,http://papers.nips.cc/paper/4271-structured-sparse-coding-via-lateral-inhibition.pdf,http://papers.nips.cc/paper/4271-structured-sparse-coding-via-lateral-inhibition-supplemental.zip
sparse-filtering,http://papers.nips.cc/paper/4334-sparse-filtering.pdf,
divide-and-conquer-matrix-factorization,http://papers.nips.cc/paper/4486-divide-and-conquer-matrix-factorization.pdf,http://papers.nips.cc/paper/4486-divide-and-conquer-matrix-factorization-supplemental.zip
im2text-describing-images-using-1-million-captioned-photographs,http://papers.nips.cc/paper/4470-im2text-describing-images-using-1-million-captioned-photographs.pdf,
nonstandard-interpretations-of-probabilistic-programs-for-efficient-inference,http://papers.nips.cc/paper/4309-nonstandard-interpretations-of-probabilistic-programs-for-efficient-inference.pdf,
collective-graphical-models,http://papers.nips.cc/paper/4220-collective-graphical-models.pdf,http://papers.nips.cc/paper/4220-collective-graphical-models-supplemental.zip
metric-learning-with-multiple-kernels,http://papers.nips.cc/paper/4399-metric-learning-with-multiple-kernels.pdf,
shareboost-efficient-multiclass-learning-with-feature-sharing,http://papers.nips.cc/paper/4213-shareboost-efficient-multiclass-learning-with-feature-sharing.pdf,http://papers.nips.cc/paper/4213-shareboost-efficient-multiclass-learning-with-feature-sharing-supplemental.zip
active-dendrites-adaptation-to-spike-based-communication,http://papers.nips.cc/paper/4315-active-dendrites-adaptation-to-spike-based-communication.pdf,
message-passing-for-approximate-map-inference-with-latent-variables,http://papers.nips.cc/paper/4285-message-passing-for-approximate-map-inference-with-latent-variables.pdf,http://papers.nips.cc/paper/4285-message-passing-for-approximate-map-inference-with-latent-variables-supplemental.zip
a-more-powerful-two-sample-test-in-high-dimensions-using-random-projection,http://papers.nips.cc/paper/4260-a-more-powerful-two-sample-test-in-high-dimensions-using-random-projection.pdf,
orthogonal-matching-pursuit-with-replacement,http://papers.nips.cc/paper/4462-orthogonal-matching-pursuit-with-replacement.pdf,http://papers.nips.cc/paper/4462-orthogonal-matching-pursuit-with-replacement-supplemental.zip
composite-multiclass-losses,http://papers.nips.cc/paper/4248-composite-multiclass-losses.pdf,
beating-sgd-learning-svms-in-sublinear-time,http://papers.nips.cc/paper/4359-beating-sgd-learning-svms-in-sublinear-time.pdf,
greedy-model-averaging,http://papers.nips.cc/paper/4203-greedy-model-averaging.pdf,
large-scale-category-structure-aware-image-categorization,http://papers.nips.cc/paper/4347-large-scale-category-structure-aware-image-categorization.pdf,
on-the-accuracy-of-l1-filtering-of-signals-with-block-sparse-structure,http://papers.nips.cc/paper/4270-on-the-accuracy-of-l1-filtering-of-signals-with-block-sparse-structure.pdf,
multilinear-subspace-regression-an-orthogonal-tensor-decomposition-approach,http://papers.nips.cc/paper/4328-multilinear-subspace-regression-an-orthogonal-tensor-decomposition-approach.pdf,
finite-time-analysis-of-stratified-sampling-for-monte-carlo,http://papers.nips.cc/paper/4225-finite-time-analysis-of-stratified-sampling-for-monte-carlo.pdf,
monte-carlo-value-iteration-with-macro-actions,http://papers.nips.cc/paper/4477-monte-carlo-value-iteration-with-macro-actions.pdf,http://papers.nips.cc/paper/4477-monte-carlo-value-iteration-with-macro-actions-supplemental.zip
structured-learning-for-cell-tracking,http://papers.nips.cc/paper/4484-structured-learning-for-cell-tracking.pdf,
two-is-better-than-one-distinct-roles-for-familiarity-and-recollection-in-retrieving-palimpsest-memories,http://papers.nips.cc/paper/4364-two-is-better-than-one-distinct-roles-for-familiarity-and-recollection-in-retrieving-palimpsest-memories.pdf,http://papers.nips.cc/paper/4364-two-is-better-than-one-distinct-roles-for-familiarity-and-recollection-in-retrieving-palimpsest-memories-supplemental.zip
algorithms-and-hardness-results-for-parallel-large-margin-learning,http://papers.nips.cc/paper/4444-algorithms-and-hardness-results-for-parallel-large-margin-learning.pdf,
portmanteau-vocabularies-for-multi-cue-image-representation,http://papers.nips.cc/paper/4481-portmanteau-vocabularies-for-multi-cue-image-representation.pdf,
boosting-with-maximum-adaptive-sampling,http://papers.nips.cc/paper/4310-boosting-with-maximum-adaptive-sampling.pdf,
gaussian-process-training-with-input-noise,http://papers.nips.cc/paper/4295-gaussian-process-training-with-input-noise.pdf,
empirical-models-of-spiking-in-neural-populations,http://papers.nips.cc/paper/4289-empirical-models-of-spiking-in-neural-populations.pdf,
learning-probabilistic-non-linear-latent-variable-models-for-tracking-complex-activities,http://papers.nips.cc/paper/4352-learning-probabilistic-non-linear-latent-variable-models-for-tracking-complex-activities.pdf,http://papers.nips.cc/paper/4352-learning-probabilistic-non-linear-latent-variable-models-for-tracking-complex-activities-supplemental.zip
bayesian-partitioning-of-large-scale-distance-data,http://papers.nips.cc/paper/4341-bayesian-partitioning-of-large-scale-distance-data.pdf,
from-stochastic-nonlinear-integrate-and-fire-to-generalized-linear-models,http://papers.nips.cc/paper/4355-from-stochastic-nonlinear-integrate-and-fire-to-generalized-linear-models.pdf,
on-the-completeness-of-first-order-knowledge-compilation-for-lifted-probabilistic-inference,http://papers.nips.cc/paper/4374-on-the-completeness-of-first-order-knowledge-compilation-for-lifted-probabilistic-inference.pdf,
hierarchical-topic-modeling-for-analysis-of-time-evolving-personal-choices,http://papers.nips.cc/paper/4431-hierarchical-topic-modeling-for-analysis-of-time-evolving-personal-choices.pdf,http://papers.nips.cc/paper/4431-hierarchical-topic-modeling-for-analysis-of-time-evolving-personal-choices-supplemental.zip
an-exact-algorithm-for-f-measure-maximization,http://papers.nips.cc/paper/4389-an-exact-algorithm-for-f-measure-maximization.pdf,
co-regularized-multi-view-spectral-clustering,http://papers.nips.cc/paper/4360-co-regularized-multi-view-spectral-clustering.pdf,
sequence-learning-with-hidden-units-in-spiking-neural-networks,http://papers.nips.cc/paper/4383-sequence-learning-with-hidden-units-in-spiking-neural-networks.pdf,
identifying-alzheimer-s-disease-related-brain-regions-from-multi-modality-neuroimaging-data-using-sparse-composite-linear-discrimination-analysis,http://papers.nips.cc/paper/4440-identifying-alzheimers-disease-related-brain-regions-from-multi-modality-neuroimaging-data-using-sparse-composite-linear-discrimination-analysis.pdf,
a-blind-sparse-deconvolution-method-for-neural-spike-identification,http://papers.nips.cc/paper/4416-a-blind-sparse-deconvolution-method-for-neural-spike-identification.pdf,
