title,main link,supplemental link
near-maximum-entropy-models-for-binary-neural-representations-of-natural-images,http://papers.nips.cc/paper/3336-near-maximum-entropy-models-for-binary-neural-representations-of-natural-images.pdf,http://papers.nips.cc/paper/3336-near-maximum-entropy-models-for-binary-neural-representations-of-natural-images-supplemental.zip
incremental-natural-actor-critic-algorithms,http://papers.nips.cc/paper/3258-incremental-natural-actor-critic-algorithms.pdf,
invariant-common-spatial-patterns-alleviating-nonstationarities-in-brain-computer-interfacing,http://papers.nips.cc/paper/3184-invariant-common-spatial-patterns-alleviating-nonstationarities-in-brain-computer-interfacing.pdf,
supervised-topic-models,http://papers.nips.cc/paper/3328-supervised-topic-models.pdf,
learning-bounds-for-domain-adaptation,http://papers.nips.cc/paper/3212-learning-bounds-for-domain-adaptation.pdf,http://papers.nips.cc/paper/3212-learning-bounds-for-domain-adaptation-supplemental.zip
feature-selection-methods-for-improving-protein-structure-prediction-with-rosetta,http://papers.nips.cc/paper/3173-feature-selection-methods-for-improving-protein-structure-prediction-with-rosetta.pdf,
a-neural-network-implementing-optimal-state-estimation-based-on-dynamic-spike-train-decoding,http://papers.nips.cc/paper/3299-a-neural-network-implementing-optimal-state-estimation-based-on-dynamic-spike-train-decoding.pdf,
multi-task-gaussian-process-prediction,http://papers.nips.cc/paper/3189-multi-task-gaussian-process-prediction.pdf,http://papers.nips.cc/paper/3189-multi-task-gaussian-process-prediction-supplemental.zip
the-tradeoffs-of-large-scale-learning,http://papers.nips.cc/paper/3323-the-tradeoffs-of-large-scale-learning.pdf,
a-probabilistic-approach-to-language-change,http://papers.nips.cc/paper/3196-a-probabilistic-approach-to-language-change.pdf,
unsupervised-feature-selection-for-accurate-recommendation-of-high-dimensional-image-data,http://papers.nips.cc/paper/3267-unsupervised-feature-selection-for-accurate-recommendation-of-high-dimensional-image-data.pdf,http://papers.nips.cc/paper/3267-unsupervised-feature-selection-for-accurate-recommendation-of-high-dimensional-image-data-supplemental.zip
filterboost-regression-and-classification-on-large-datasets,http://papers.nips.cc/paper/3321-filterboost-regression-and-classification-on-large-datasets.pdf,http://papers.nips.cc/paper/3321-filterboost-regression-and-classification-on-large-datasets-supplemental.zip
simplified-rules-and-theoretical-analysis-for-information-bottleneck-optimization-and-pca-with-spiking-neurons,http://papers.nips.cc/paper/3168-simplified-rules-and-theoretical-analysis-for-information-bottleneck-optimization-and-pca-with-spiking-neurons.pdf,http://papers.nips.cc/paper/3168-simplified-rules-and-theoretical-analysis-for-information-bottleneck-optimization-and-pca-with-spiking-neurons-supplemental.zip
the-distribution-family-of-similarity-distances,http://papers.nips.cc/paper/3367-the-distribution-family-of-similarity-distances.pdf,
discriminative-keyword-selection-using-support-vector-machines,http://papers.nips.cc/paper/3272-discriminative-keyword-selection-using-support-vector-machines.pdf,
evaluating-search-engines-by-modeling-the-relationship-between-relevance-and-clicks,http://papers.nips.cc/paper/3190-evaluating-search-engines-by-modeling-the-relationship-between-relevance-and-clicks.pdf,
subspace-based-face-recognition-in-analog-vlsi,http://papers.nips.cc/paper/3261-subspace-based-face-recognition-in-analog-vlsi.pdf,http://papers.nips.cc/paper/3261-subspace-based-face-recognition-in-analog-vlsi-supplemental.zip
a-learning-framework-for-nearest-neighbor-search,http://papers.nips.cc/paper/3357-a-learning-framework-for-nearest-neighbor-search.pdf,
predicting-human-gaze-using-low-level-saliency-combined-with-face-detection,http://papers.nips.cc/paper/3169-predicting-human-gaze-using-low-level-saliency-combined-with-face-detection.pdf,http://papers.nips.cc/paper/3169-predicting-human-gaze-using-low-level-saliency-combined-with-face-detection-supplemental.zip
adaptive-embedded-subgraph-algorithms-using-walk-sum-analysis,http://papers.nips.cc/paper/3275-adaptive-embedded-subgraph-algorithms-using-walk-sum-analysis.pdf,
parallelizing-support-vector-machines-on-distributed-computers,http://papers.nips.cc/paper/3202-parallelizing-support-vector-machines-on-distributed-computers.pdf,
augmented-functional-time-series-representation-and-forecasting-with-gaussian-processes,http://papers.nips.cc/paper/3324-augmented-functional-time-series-representation-and-forecasting-with-gaussian-processes.pdf,http://papers.nips.cc/paper/3324-augmented-functional-time-series-representation-and-forecasting-with-gaussian-processes-supplemental.zip
efficient-principled-learning-of-thin-junction-trees,http://papers.nips.cc/paper/3164-efficient-principled-learning-of-thin-junction-trees.pdf,
regularized-boost-for-semi-supervised-learning,http://papers.nips.cc/paper/3167-regularized-boost-for-semi-supervised-learning.pdf,
rapid-inference-on-a-novel-and-or-graph-for-object-detection-segmentation-and-parsing,http://papers.nips.cc/paper/3327-rapid-inference-on-a-novel-andor-graph-for-object-detection-segmentation-and-parsing.pdf,
cooled-and-relaxed-survey-propagation-for-mrfs,http://papers.nips.cc/paper/3308-cooled-and-relaxed-survey-propagation-for-mrfs.pdf,
how-svms-can-estimate-quantiles-and-the-median,http://papers.nips.cc/paper/3180-how-svms-can-estimate-quantiles-and-the-median.pdf,
second-order-bilinear-discriminant-analysis-for-single-trial-eeg-analysis,http://papers.nips.cc/paper/3236-second-order-bilinear-discriminant-analysis-for-single-trial-eeg-analysis.pdf,
an-online-hebbian-learning-rule-that-performs-independent-component-analysis,http://papers.nips.cc/paper/3174-an-online-hebbian-learning-rule-that-performs-independent-component-analysis.pdf,http://papers.nips.cc/paper/3174-an-online-hebbian-learning-rule-that-performs-independent-component-analysis-supplemental.zip
inferring-neural-firing-rates-from-spike-trains-using-gaussian-processes,http://papers.nips.cc/paper/3229-inferring-neural-firing-rates-from-spike-trains-using-gaussian-processes.pdf,
trueskill-through-time-revisiting-the-history-of-chess,http://papers.nips.cc/paper/3331-trueskill-through-time-revisiting-the-history-of-chess.pdf,
the-price-of-bandit-information-for-online-optimization,http://papers.nips.cc/paper/3371-the-price-of-bandit-information-for-online-optimization.pdf,
a-general-agnostic-active-learning-algorithm,http://papers.nips.cc/paper/3325-a-general-agnostic-active-learning-algorithm.pdf,
measuring-neural-synchrony-by-message-passing,http://papers.nips.cc/paper/3322-measuring-neural-synchrony-by-message-passing.pdf,
the-rat-as-particle-filter,http://papers.nips.cc/paper/3205-the-rat-as-particle-filter.pdf,
efficient-multiple-hyperparameter-learning-for-log-linear-models,http://papers.nips.cc/paper/3286-efficient-multiple-hyperparameter-learning-for-log-linear-models.pdf,
automatic-generation-of-social-tags-for-music-recommendation,http://papers.nips.cc/paper/3370-automatic-generation-of-social-tags-for-music-recommendation.pdf,http://papers.nips.cc/paper/3370-automatic-generation-of-social-tags-for-music-recommendation-supplemental.zip
bayesian-binning-beats-approximate-alternatives-estimating-peri-stimulus-time-histograms,http://papers.nips.cc/paper/3216-bayesian-binning-beats-approximate-alternatives-estimating-peri-stimulus-time-histograms.pdf,http://papers.nips.cc/paper/3216-bayesian-binning-beats-approximate-alternatives-estimating-peri-stimulus-time-histograms-supplemental.zip
a-probabilistic-model-for-generating-realistic-lip-movements-from-speech,http://papers.nips.cc/paper/3287-a-probabilistic-model-for-generating-realistic-lip-movements-from-speech.pdf,
active-preference-learning-with-discrete-choice-data,http://papers.nips.cc/paper/3219-active-preference-learning-with-discrete-choice-data.pdf,
catching-up-faster-in-bayesian-model-selection-and-model-averaging,http://papers.nips.cc/paper/3277-catching-up-faster-in-bayesian-model-selection-and-model-averaging.pdf,
anytime-induction-of-cost-sensitive-trees,http://papers.nips.cc/paper/3192-anytime-induction-of-cost-sensitive-trees.pdf,
learning-visual-attributes,http://papers.nips.cc/paper/3217-learning-visual-attributes.pdf,
eeg-based-brain-computer-interaction-improved-accuracy-by-automatic-single-trial-error-detection,http://papers.nips.cc/paper/3377-eeg-based-brain-computer-interaction-improved-accuracy-by-automatic-single-trial-error-detection.pdf,http://papers.nips.cc/paper/3377-eeg-based-brain-computer-interaction-improved-accuracy-by-automatic-single-trial-error-detection-supplemental.zip
optimal-models-of-sound-localization-by-barn-owls,http://papers.nips.cc/paper/3244-optimal-models-of-sound-localization-by-barn-owls.pdf,http://papers.nips.cc/paper/3244-optimal-models-of-sound-localization-by-barn-owls-supplemental.zip
a-bayesian-framework-for-cross-situational-word-learning,http://papers.nips.cc/paper/3165-a-bayesian-framework-for-cross-situational-word-learning.pdf,http://papers.nips.cc/paper/3165-a-bayesian-framework-for-cross-situational-word-learning-supplemental.zip
sequential-hypothesis-testing-under-stochastic-deadlines,http://papers.nips.cc/paper/3355-sequential-hypothesis-testing-under-stochastic-deadlines.pdf,
learning-the-structure-of-manifolds-using-random-projections,http://papers.nips.cc/paper/3195-learning-the-structure-of-manifolds-using-random-projections.pdf,
discovering-weakly-interacting-factors-in-a-complex-stochastic-process,http://papers.nips.cc/paper/3223-discovering-weakly-interacting-factors-in-a-complex-stochastic-process.pdf,
kernel-measures-of-conditional-dependence,http://papers.nips.cc/paper/3340-kernel-measures-of-conditional-dependence.pdf,http://papers.nips.cc/paper/3340-kernel-measures-of-conditional-dependence-supplemental.zip
the-discriminant-center-surround-hypothesis-for-bottom-up-saliency,http://papers.nips.cc/paper/3264-the-discriminant-center-surround-hypothesis-for-bottom-up-saliency.pdf,http://papers.nips.cc/paper/3264-the-discriminant-center-surround-hypothesis-for-bottom-up-saliency-supplemental.zip
learning-horizontal-connections-in-a-sparse-coding-model-of-natural-images,http://papers.nips.cc/paper/3237-learning-horizontal-connections-in-a-sparse-coding-model-of-natural-images.pdf,http://papers.nips.cc/paper/3237-learning-horizontal-connections-in-a-sparse-coding-model-of-natural-images-supplemental.zip
iterative-non-linear-dimensionality-reduction-with-manifold-sculpting,http://papers.nips.cc/paper/3241-iterative-non-linear-dimensionality-reduction-with-manifold-sculpting.pdf,http://papers.nips.cc/paper/3241-iterative-non-linear-dimensionality-reduction-with-manifold-sculpting-supplemental.zip
on-higher-order-perceptron-algorithms,http://papers.nips.cc/paper/3209-on-higher-order-perceptron-algorithms.pdf,
bayesian-inference-for-spiking-neuron-models-with-a-sparsity-prior,http://papers.nips.cc/paper/3300-bayesian-inference-for-spiking-neuron-models-with-a-sparsity-prior.pdf,
predicting-brain-states-from-fmri-data-incremental-functional-principal-component-regression,http://papers.nips.cc/paper/3326-predicting-brain-states-from-fmri-data-incremental-functional-principal-component-regression.pdf,
a-configurable-analog-vlsi-neural-network-with-spiking-neurons-and-self-regulating-plastic-synapses,http://papers.nips.cc/paper/3316-a-configurable-analog-vlsi-neural-network-with-spiking-neurons-and-self-regulating-plastic-synapses.pdf,
fixing-max-product-convergent-message-passing-algorithms-for-map-lp-relaxations,http://papers.nips.cc/paper/3200-fixing-max-product-convergent-message-passing-algorithms-for-map-lp-relaxations.pdf,
competition-adds-complexity,http://papers.nips.cc/paper/3163-competition-adds-complexity.pdf,http://papers.nips.cc/paper/3163-competition-adds-complexity-supplemental.zip
expectation-maximization-and-posterior-constraints,http://papers.nips.cc/paper/3170-expectation-maximization-and-posterior-constraints.pdf,
unconstrained-on-line-handwriting-recognition-with-recurrent-neural-networks,http://papers.nips.cc/paper/3213-unconstrained-on-line-handwriting-recognition-with-recurrent-neural-networks.pdf,
a-kernel-statistical-test-of-independence,http://papers.nips.cc/paper/3201-a-kernel-statistical-test-of-independence.pdf,
discriminative-batch-mode-active-learning,http://papers.nips.cc/paper/3295-discriminative-batch-mode-active-learning.pdf,
convex-relaxations-of-latent-variable-training,http://papers.nips.cc/paper/3257-convex-relaxations-of-latent-variable-training.pdf,
testing-for-homogeneity-with-kernel-fisher-discriminant-analysis,http://papers.nips.cc/paper/3335-testing-for-homogeneity-with-kernel-fisher-discriminant-analysis.pdf,
catching-change-points-with-lasso,http://papers.nips.cc/paper/3188-catching-change-points-with-lasso.pdf,
computational-equivalence-of-fixed-points-and-no-regret-algorithms-and-convergence-to-equilibria,http://papers.nips.cc/paper/3249-computational-equivalence-of-fixed-points-and-no-regret-algorithms-and-convergence-to-equilibria.pdf,
nearest-neighbor-based-active-learning-for-rare-category-detection,http://papers.nips.cc/paper/3344-nearest-neighbor-based-active-learning-for-rare-category-detection.pdf,
random-projections-for-manifold-learning,http://papers.nips.cc/paper/3191-random-projections-for-manifold-learning.pdf,http://papers.nips.cc/paper/3191-random-projections-for-manifold-learning-supplemental.zip
regulator-discovery-from-gene-expression-time-series-of-malaria-parasites-a-hierachical-approach,http://papers.nips.cc/paper/3362-regulator-discovery-from-gene-expression-time-series-of-malaria-parasites-a-hierachical-approach.pdf,
modeling-homophily-and-stochastic-equivalence-in-symmetric-relational-data,http://papers.nips.cc/paper/3294-modeling-homophily-and-stochastic-equivalence-in-symmetric-relational-data.pdf,
bayesian-policy-learning-with-trans-dimensional-mcmc,http://papers.nips.cc/paper/3343-bayesian-policy-learning-with-trans-dimensional-mcmc.pdf,
ultrafast-monte-carlo-for-statistical-summations,http://papers.nips.cc/paper/3166-ultrafast-monte-carlo-for-statistical-summations.pdf,
learning-monotonic-transformations-for-classification,http://papers.nips.cc/paper/3245-learning-monotonic-transformations-for-classification.pdf,
what-makes-some-pomdp-problems-easy-to-approximate,http://papers.nips.cc/paper/3291-what-makes-some-pomdp-problems-easy-to-approximate.pdf,
efficient-inference-for-distributions-on-permutations,http://papers.nips.cc/paper/3183-efficient-inference-for-distributions-on-permutations.pdf,http://papers.nips.cc/paper/3183-efficient-inference-for-distributions-on-permutations-supplemental.zip
temporal-difference-updating-without-a-learning-rate,http://papers.nips.cc/paper/3290-temporal-difference-updating-without-a-learning-rate.pdf,http://papers.nips.cc/paper/3290-temporal-difference-updating-without-a-learning-rate-supplemental.zip
density-estimation-under-independent-similarly-distributed-sampling-assumptions,http://papers.nips.cc/paper/3288-density-estimation-under-independent-similarly-distributed-sampling-assumptions.pdf,
computing-robust-counter-strategies,http://papers.nips.cc/paper/3347-computing-robust-counter-strategies.pdf,http://papers.nips.cc/paper/3347-computing-robust-counter-strategies-supplemental.zip
local-algorithms-for-approximate-inference-in-minor-excluded-graphs,http://papers.nips.cc/paper/3186-local-algorithms-for-approximate-inference-in-minor-excluded-graphs.pdf,http://papers.nips.cc/paper/3186-local-algorithms-for-approximate-inference-in-minor-excluded-graphs-supplemental.zip
multi-task-learning-via-conic-programming,http://papers.nips.cc/paper/3368-multi-task-learning-via-conic-programming.pdf,
privacy-preserving-belief-propagation-and-sampling,http://papers.nips.cc/paper/3302-privacy-preserving-belief-propagation-and-sampling.pdf,http://papers.nips.cc/paper/3302-privacy-preserving-belief-propagation-and-sampling-supplemental.zip
learning-and-using-relational-theories,http://papers.nips.cc/paper/3332-learning-and-using-relational-theories.pdf,
learning-with-tree-averaged-densities-and-distributions,http://papers.nips.cc/paper/3185-learning-with-tree-averaged-densities-and-distributions.pdf,
hierarchical-apprenticeship-learning-with-application-to-quadruped-locomotion,http://papers.nips.cc/paper/3253-hierarchical-apprenticeship-learning-with-application-to-quadruped-locomotion.pdf,
selecting-observations-against-adversarial-objectives,http://papers.nips.cc/paper/3341-selecting-observations-against-adversarial-objectives.pdf,
structured-learning-with-approximate-inference,http://papers.nips.cc/paper/3162-structured-learning-with-approximate-inference.pdf,http://papers.nips.cc/paper/3162-structured-learning-with-approximate-inference-supplemental.zip
a-randomized-algorithm-for-large-scale-support-vector-learning,http://papers.nips.cc/paper/3352-a-randomized-algorithm-for-large-scale-support-vector-learning.pdf,
statistical-analysis-of-semi-supervised-regression,http://papers.nips.cc/paper/3376-statistical-analysis-of-semi-supervised-regression.pdf,
extending-position-phase-shift-tuning-to-motion-energy-neurons-improves-velocity-discrimination,http://papers.nips.cc/paper/3221-extending-positionphase-shift-tuning-to-motion-energy-neurons-improves-velocity-discrimination.pdf,
the-epoch-greedy-algorithm-for-multi-armed-bandits-with-side-information,http://papers.nips.cc/paper/3178-the-epoch-greedy-algorithm-for-multi-armed-bandits-with-side-information.pdf,
convex-clustering-with-exemplar-based-models,http://papers.nips.cc/paper/3181-convex-clustering-with-exemplar-based-models.pdf,
reinforcement-learning-in-continuous-action-spaces-through-sequential-monte-carlo-methods,http://papers.nips.cc/paper/3318-reinforcement-learning-in-continuous-action-spaces-through-sequential-monte-carlo-methods.pdf,
learning-the-2-d-topology-of-images,http://papers.nips.cc/paper/3206-learning-the-2-d-topology-of-images.pdf,
topmoumoute-online-natural-gradient-algorithm,http://papers.nips.cc/paper/3234-topmoumoute-online-natural-gradient-algorithm.pdf,
non-parametric-modeling-of-partially-ranked-data,http://papers.nips.cc/paper/3175-non-parametric-modeling-of-partially-ranked-data.pdf,
simulated-annealing-rigorous-finite-time-guarantees-for-optimization-on-continuous-domains,http://papers.nips.cc/paper/3298-simulated-annealing-rigorous-finite-time-guarantees-for-optimization-on-continuous-domains.pdf,
sparse-deep-belief-net-model-for-visual-area-v2,http://papers.nips.cc/paper/3313-sparse-deep-belief-net-model-for-visual-area-v2.pdf,
theoretical-analysis-of-learning-with-reward-modulated-spike-timing-dependent-plasticity,http://papers.nips.cc/paper/3349-theoretical-analysis-of-learning-with-reward-modulated-spike-timing-dependent-plasticity.pdf,
hippocampal-contributions-to-control-the-third-way,http://papers.nips.cc/paper/3311-hippocampal-contributions-to-control-the-third-way.pdf,http://papers.nips.cc/paper/3311-hippocampal-contributions-to-control-the-third-way-supplemental.zip
mcrank-learning-to-rank-using-multiple-classification-and-gradient-boosting,http://papers.nips.cc/paper/3270-mcrank-learning-to-rank-using-multiple-classification-and-gradient-boosting.pdf,
a-unified-near-optimal-estimator-for-dimension-reduction-in-l-alpha-0-alpha-leq-2-using-stable-random-projections,error,error
agreement-based-learning,http://papers.nips.cc/paper/3246-agreement-based-learning.pdf,
blind-channel-identification-for-speech-dereverberation-using-l1-norm-sparse-learning,http://papers.nips.cc/paper/3262-blind-channel-identification-for-speech-dereverberation-using-l1-norm-sparse-learning.pdf,
mining-internet-scale-software-repositories,http://papers.nips.cc/paper/3171-mining-internet-scale-software-repositories.pdf,
semi-supervised-multitask-learning,http://papers.nips.cc/paper/3198-semi-supervised-multitask-learning.pdf,
boosting-the-area-under-the-roc-curve,http://papers.nips.cc/paper/3247-boosting-the-area-under-the-roc-curve.pdf,http://papers.nips.cc/paper/3247-boosting-the-area-under-the-roc-curve-supplemental.zip
support-vector-machine-classification-with-indefinite-kernels,http://papers.nips.cc/paper/3339-support-vector-machine-classification-with-indefinite-kernels.pdf,
consistent-minimization-of-clustering-objective-functions,http://papers.nips.cc/paper/3353-consistent-minimization-of-clustering-objective-functions.pdf,
receptive-fields-without-spike-triggering,http://papers.nips.cc/paper/3220-receptive-fields-without-spike-triggering.pdf,
fast-and-scalable-training-of-semi-supervised-crfs-with-application-to-activity-recognition,http://papers.nips.cc/paper/3348-fast-and-scalable-training-of-semi-supervised-crfs-with-application-to-activity-recognition.pdf,http://papers.nips.cc/paper/3348-fast-and-scalable-training-of-semi-supervised-crfs-with-application-to-activity-recognition-supplemental.zip
transfer-learning-using-kolmogorov-complexity-basic-theory-and-empirical-evaluations,http://papers.nips.cc/paper/3228-transfer-learning-using-kolmogorov-complexity-basic-theory-and-empirical-evaluations.pdf,
scan-strategies-for-meteorological-radars,http://papers.nips.cc/paper/3199-scan-strategies-for-meteorological-radars.pdf,
locality-and-low-dimensions-in-the-prediction-of-natural-experience-from-fmri,http://papers.nips.cc/paper/3320-locality-and-low-dimensions-in-the-prediction-of-natural-experience-from-fmri.pdf,
learning-to-classify-complex-patterns-using-a-vlsi-network-of-spiking-neurons,http://papers.nips.cc/paper/3161-learning-to-classify-complex-patterns-using-a-vlsi-network-of-spiking-neurons.pdf,
the-infinite-markov-model,http://papers.nips.cc/paper/3281-the-infinite-markov-model.pdf,
stability-bounds-for-non-i-i-d-processes,http://papers.nips.cc/paper/3239-stability-bounds-for-non-iid-processes.pdf,
experience-guided-search-a-theory-of-attentional-control,http://papers.nips.cc/paper/3301-experience-guided-search-a-theory-of-attentional-control.pdf,
an-analysis-of-convex-relaxations-for-map-estimation,http://papers.nips.cc/paper/3373-an-analysis-of-convex-relaxations-for-map-estimation.pdf,http://papers.nips.cc/paper/3373-an-analysis-of-convex-relaxations-for-map-estimation-supplemental.zip
continuous-time-particle-filtering-for-fmri,http://papers.nips.cc/paper/3172-continuous-time-particle-filtering-for-fmri.pdf,
the-generalized-fitc-approximation,http://papers.nips.cc/paper/3351-the-generalized-fitc-approximation.pdf,http://papers.nips.cc/paper/3351-the-generalized-fitc-approximation-supplemental.zip
robust-regression-with-twinned-gaussian-processes,http://papers.nips.cc/paper/3346-robust-regression-with-twinned-gaussian-processes.pdf,
contraction-properties-of-vlsi-cooperative-competitive-neural-networks-of-spiking-neurons,http://papers.nips.cc/paper/3364-contraction-properties-of-vlsi-cooperative-competitive-neural-networks-of-spiking-neurons.pdf,http://papers.nips.cc/paper/3364-contraction-properties-of-vlsi-cooperative-competitive-neural-networks-of-spiking-neurons-supplemental.zip
distributed-inference-for-latent-dirichlet-allocation,http://papers.nips.cc/paper/3330-distributed-inference-for-latent-dirichlet-allocation.pdf,
estimating-divergence-functionals-and-the-likelihood-ratio-by-penalized-convex-risk-minimization,http://papers.nips.cc/paper/3193-estimating-divergence-functionals-and-the-likelihood-ratio-by-penalized-convex-risk-minimization.pdf,http://papers.nips.cc/paper/3193-estimating-divergence-functionals-and-the-likelihood-ratio-by-penalized-convex-risk-minimization-supplemental.zip
heterogeneous-component-analysis,http://papers.nips.cc/paper/3222-heterogeneous-component-analysis.pdf,
variational-inference-for-markov-jump-processes,http://papers.nips.cc/paper/3296-variational-inference-for-markov-jump-processes.pdf,
cpr-for-csps-a-probabilistic-relaxation-of-constraint-propagation,http://papers.nips.cc/paper/3361-cpr-for-csps-a-probabilistic-relaxation-of-constraint-propagation.pdf,
modeling-image-patches-with-a-directed-hierarchy-of-markov-random-fields,http://papers.nips.cc/paper/3279-modeling-image-patches-with-a-directed-hierarchy-of-markov-random-fields.pdf,
kernels-on-attributed-pointsets-with-applications,http://papers.nips.cc/paper/3304-kernels-on-attributed-pointsets-with-applications.pdf,
a-risk-minimization-principle-for-a-class-of-parzen-estimators,http://papers.nips.cc/paper/3243-a-risk-minimization-principle-for-a-class-of-parzen-estimators.pdf,
congruence-between-model-and-human-attention-reveals-unique-signatures-of-critical-visual-events,http://papers.nips.cc/paper/3360-congruence-between-model-and-human-attention-reveals-unique-signatures-of-critical-visual-events.pdf,
discriminative-log-linear-grammars-with-latent-variables,http://papers.nips.cc/paper/3337-discriminative-log-linear-grammars-with-latent-variables.pdf,
neural-characterization-in-partially-observed-populations-of-spiking-neurons,http://papers.nips.cc/paper/3256-neural-characterization-in-partially-observed-populations-of-spiking-neurons.pdf,
fast-variational-inference-for-large-scale-internet-diagnosis,http://papers.nips.cc/paper/3292-fast-variational-inference-for-large-scale-internet-diagnosis.pdf,
random-features-for-large-scale-kernel-machines,http://papers.nips.cc/paper/3182-random-features-for-large-scale-kernel-machines.pdf,
sparse-feature-learning-for-deep-belief-networks,http://papers.nips.cc/paper/3363-sparse-feature-learning-for-deep-belief-networks.pdf,
retrieved-context-and-the-discovery-of-semantic-structure,http://papers.nips.cc/paper/3232-retrieved-context-and-the-discovery-of-semantic-structure.pdf,
spam-sparse-additive-models,http://papers.nips.cc/paper/3194-spam-sparse-additive-models.pdf,
on-ranking-in-survival-analysis-bounds-on-the-concordance-index,http://papers.nips.cc/paper/3375-on-ranking-in-survival-analysis-bounds-on-the-concordance-index.pdf,
grift-a-graphical-model-for-inferring-visual-classification-features-from-human-data,http://papers.nips.cc/paper/3289-grift-a-graphical-model-for-inferring-visual-classification-features-from-human-data.pdf,
bayes-adaptive-pomdps,http://papers.nips.cc/paper/3333-bayes-adaptive-pomdps.pdf,
theoretical-analysis-of-heuristic-search-methods-for-online-pomdps,http://papers.nips.cc/paper/3250-theoretical-analysis-of-heuristic-search-methods-for-online-pomdps.pdf,
object-recognition-by-scene-alignment,http://papers.nips.cc/paper/3254-object-recognition-by-scene-alignment.pdf,
using-deep-belief-nets-to-learn-covariance-kernels-for-gaussian-processes,http://papers.nips.cc/paper/3211-using-deep-belief-nets-to-learn-covariance-kernels-for-gaussian-processes.pdf,
probabilistic-matrix-factorization,http://papers.nips.cc/paper/3208-probabilistic-matrix-factorization.pdf,
markov-chain-monte-carlo-with-people,http://papers.nips.cc/paper/3214-markov-chain-monte-carlo-with-people.pdf,
linear-programming-analysis-of-loopy-belief-propagation-for-weighted-matching,http://papers.nips.cc/paper/3285-linear-programming-analysis-of-loopy-belief-propagation-for-weighted-matching.pdf,
message-passing-for-max-weight-independent-set,http://papers.nips.cc/paper/3240-message-passing-for-max-weight-independent-set.pdf,
multiple-instance-active-learning,http://papers.nips.cc/paper/3252-multiple-instance-active-learning.pdf,
cluster-stability-for-finite-samples,http://papers.nips.cc/paper/3227-cluster-stability-for-finite-samples.pdf,http://papers.nips.cc/paper/3227-cluster-stability-for-finite-samples-supplemental.zip
better-than-least-squares-comparison-of-objective-functions-for-estimating-linear-nonlinear-models,http://papers.nips.cc/paper/3242-better-than-least-squares-comparison-of-objective-functions-for-estimating-linear-nonlinear-models.pdf,
sparse-overcomplete-latent-variable-decomposition-of-counts-data,http://papers.nips.cc/paper/3235-sparse-overcomplete-latent-variable-decomposition-of-counts-data.pdf,http://papers.nips.cc/paper/3235-sparse-overcomplete-latent-variable-decomposition-of-counts-data-supplemental.zip
collective-inference-on-markov-models-for-modeling-bird-migration,http://papers.nips.cc/paper/3315-collective-inference-on-markov-models-for-modeling-bird-migration.pdf,
a-constraint-generation-approach-to-learning-stable-linear-dynamical-systems,http://papers.nips.cc/paper/3358-a-constraint-generation-approach-to-learning-stable-linear-dynamical-systems.pdf,
combined-discriminative-and-generative-articulated-pose-and-non-rigid-shape-estimation,http://papers.nips.cc/paper/3271-combined-discriminative-and-generative-articulated-pose-and-non-rigid-shape-estimation.pdf,
hidden-common-cause-relations-in-relational-learning,http://papers.nips.cc/paper/3276-hidden-common-cause-relations-in-relational-learning.pdf,
